cID_DI,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
--_2994_2996,2994,2996,--,Deletion_reverse,15383,1,0.00013594344752582924,0.0001307531380753138,0.004761108523184123,0,0.0,0.0001255808112520407,0.0
--_2995_2995,2995,2995,--,Insertion_reverse,15385,2,0.0002664180098574664,0.0002664180098574664,0.009522217046368246,0,0.0,0.00025412960609911054,0.0
--_2997_4344,2997,4344,--,Deletion_reverse,14038,0,0.0,0.0,0.0,1,0.00012540757461750688,0.0,0.007484047378809699
--_299_10692,299,10692,--,Deletion_reverse,4992,0,0.0,0.0,0.0,1,0.0001261193088661874,0.0,0.007484047378809699
--_299_13044,299,13044,--,Deletion_reverse,2640,0,0.0,0.0,0.0,2,0.0002522386177323748,0.0,0.014968094757619397
--_3003_3033,3003,3033,--,Deletion_reverse,15355,3,0.0003911342894393742,0.0003966679888932963,0.014283325569552368,0,0.0,0.00038664776388709887,0.0
--_3006_3008,3006,3008,--,Deletion_reverse,15383,1,0.00013171759747102212,0.00013581420616596497,0.004761108523184123,0,0.0,0.00012624668602449185,0.0
--_3013_3015,3013,3015,--,Deletion_reverse,15383,3,0.00040458530006743087,0.00039851222104144525,0.014283325569552368,0,0.0,0.00037674243375612206,0.0
--_3020_13425,3020,13425,--,Deletion_reverse,4980,0,0.0,0.0,0.0,4,0.0005087116876510238,0.0,0.029936189515238795
--_3023_13428,3023,13428,--,Deletion_reverse,4980,5,0.0006808278867102397,0.0006788866259334691,0.023805542615920616,9,0.0011614401858304297,0.0006255473539346928,0.0673564264092873
--_3024_2976,3024,2976,--,Insertion_reverse,15433,0,0.0,0.0,0.0,2,0.00025644313373509426,0.0,0.014968094757619397
--_3025_14827,3025,14827,--,Deletion_reverse,3583,0,0.0,0.0,0.0,1,0.0001255808112520407,0.0,0.007484047378809699
--_302_13047,302,13047,--,Deletion_reverse,2640,1,0.00012514078338130396,0.0001361285053090117,0.004761108523184123,0,0.0,0.00012501562695336918,0.0
--_302_304,302,304,--,Deletion_reverse,15383,5,0.0006257039169065198,0.0006260172780768749,0.023805542615920616,0,0.0,0.0006260956674179815,0.0
--_3033_10587,3033,10587,--,Deletion_reverse,7831,0,0.0,0.0,0.0,1,0.0001288825879623663,0.0,0.007484047378809699
--_3034_13943,3034,13943,--,Deletion_reverse,4476,0,0.0,0.0,0.0,1,0.000128783000643915,0.0,0.007484047378809699
--_3047_2975,3047,2975,--,Insertion_reverse,15457,0,0.0,0.0,0.0,2,0.0002509095471082675,0.0,0.014968094757619397
--_304_14927,304,14927,--,Deletion_reverse,762,0,0.0,0.0,0.0,2,0.00025043826696719256,0.0,0.014968094757619397
--_3052_3054,3052,3054,--,Deletion_reverse,15383,2,0.00028665615594094884,0.0002605184316790413,0.009522217046368246,0,0.0,0.0002533569799847986,0.0
--_3055_2153,3055,2153,--,Insertion_reverse,16287,0,0.0,0.0,0.0,1,0.00012536041118214867,0.0,0.007484047378809699
--_305_14880,305,14880,--,Deletion_reverse,810,0,0.0,0.0,0.0,1,0.00012616704516780217,0.0,0.007484047378809699
--_3061_12649,3061,12649,--,Deletion_reverse,5797,0,0.0,0.0,0.0,1,0.00012631047113805733,0.0,0.007484047378809699
--_3063_12651,3063,12651,--,Deletion_reverse,5797,0,0.0,0.0,0.0,11,0.0013878374968458239,0.0,0.08232452116690668
--_3064_12652,3064,12652,--,Deletion_reverse,5797,0,0.0,0.0,0.0,1,0.00012863390789812196,0.0,0.007484047378809699
--_3069_13571,3069,13571,--,Deletion_reverse,4883,0,0.0,0.0,0.0,1,0.00012672665061462426,0.0,0.007484047378809699
--_307_11030,307,11030,--,Deletion_reverse,4662,0,0.0,0.0,0.0,1,0.00012761613067891782,0.0,0.007484047378809699
--_3085_3085,3085,3085,--,Insertion_reverse,15385,1,0.0001404494382022472,0.0001404494382022472,0.004761108523184123,0,0.0,0.0001252661906551422,0.0
--_3096_3100,3096,3100,--,Deletion_reverse,15381,1,0.0001332090049287332,0.0001303780964797914,0.004761108523184123,0,0.0,0.00012553351744915893,0.0
--_3101_13024,3101,13024,--,Deletion_reverse,5462,0,0.0,0.0,0.0,3,0.0003757985719654265,0.0,0.022452142136429095
--_3106_13031,3106,13031,--,Deletion_reverse,5460,4,0.0005370569280343716,0.0005445140212360468,0.01904443409273649,2,0.00025627883136852895,0.0005000625078134767,0.014968094757619397
--_3112_3114,3112,3114,--,Deletion_reverse,15383,2,0.0002841312686461145,0.00026065424214779094,0.009522217046368246,0,0.0,0.00025526483726866624,0.0
--_3113_14783,3113,14783,--,Deletion_reverse,3715,0,0.0,0.0,0.0,4,0.000507292327203551,0.0,0.029936189515238795
--_3117_14753,3117,14753,--,Deletion_reverse,3749,0,0.0,0.0,0.0,1,0.00012539184952978057,0.0,0.007484047378809699
--_3118_14788,3118,14788,--,Deletion_reverse,3715,3,0.00039077764751856197,0.00039093041438623924,0.014283325569552368,0,0.0,0.00037561036684612495,0.0
--_311_14340,311,14340,--,Deletion_reverse,1356,0,0.0,0.0,0.0,1,0.00014154281670205238,0.0,0.007484047378809699
--_3123_3125,3123,3125,--,Deletion_reverse,15383,1,0.0001307702366941284,0.00013054830287206266,0.004761108523184123,0,0.0,0.00013335111348179759,0.0
--_3133_13718,3133,13718,--,Deletion_reverse,4800,0,0.0,0.0,0.0,1,0.0001388888888888889,0.0,0.007484047378809699
--_3135_14265,3135,14265,--,Deletion_reverse,4255,0,0.0,0.0,0.0,1,0.00013986013986013986,0.0,0.007484047378809699
--_3135_14632,3135,14632,--,Deletion_reverse,3888,0,0.0,0.0,0.0,1,0.00013986013986013986,0.0,0.007484047378809699
--_3137_13722,3137,13722,--,Deletion_reverse,4800,1,0.00013937282229965157,0.0001341741580571582,0.004761108523184123,0,0.0,0.00012583364791745311,0.0
--_3139_14270,3139,14270,--,Deletion_reverse,4254,0,0.0,0.0,0.0,1,0.0001443001443001443,0.0,0.007484047378809699
--_3140_15096,3140,15096,--,Deletion_reverse,3429,0,0.0,0.0,0.0,7,0.0010177377144518756,0.0,0.05238833165166789
--_3142_14009,3142,14009,--,Deletion_reverse,4518,0,0.0,0.0,0.0,6,0.0008998200359928015,0.0,0.04490428427285819
--_3146_14757,3146,14757,--,Deletion_reverse,3774,0,0.0,0.0,0.0,1,0.00015379883112888343,0.0,0.007484047378809699
--_3148_14759,3148,14759,--,Deletion_reverse,3774,0,0.0,0.0,0.0,4,0.0006533812479581836,0.0,0.029936189515238795
--_3149_13576,3149,13576,--,Deletion_reverse,4958,0,0.0,0.0,0.0,2,0.00034429333792391115,0.0,0.014968094757619397
--_314_318,314,318,--,Deletion_reverse,15381,1,0.00012761613067891782,0.00012501562695336918,0.004761108523184123,0,0.0,0.0001399972000559989,0.0
--_3151_14126,3151,14126,--,Deletion_reverse,4410,0,0.0,0.0,0.0,2,0.0003463203463203463,0.0,0.014968094757619397
--_3152_11469,3152,11469,--,Deletion_reverse,7068,0,0.0,0.0,0.0,2,0.0003505082369435682,0.0,0.014968094757619397
--_3152_12063,3152,12063,--,Deletion_reverse,6474,0,0.0,0.0,0.0,2,0.0003505082369435682,0.0,0.014968094757619397
--_3153_14818,3153,14818,--,Deletion_reverse,3720,0,0.0,0.0,0.0,12,0.0022006235099944985,0.0,0.08980856854571638
--_3160_13806,3160,13806,--,Deletion_reverse,4739,0,0.0,0.0,0.0,36,0.007195682590445732,0.0,0.2694257056371492
--_3161_13807,3161,13807,--,Deletion_reverse,4739,0,0.0,0.0,0.0,1,0.00020048115477145148,0.0,0.007484047378809699
--_3164_13809,3164,13809,--,Deletion_reverse,4740,0,0.0,0.0,0.0,30,0.006464124111182934,0.0,0.22452142136429093
--_3164_14103,3164,14103,--,Deletion_reverse,4446,0,0.0,0.0,0.0,1,0.00021547080370609782,0.0,0.007484047378809699
--_3164_14679,3164,14679,--,Deletion_reverse,3870,0,0.0,0.0,0.0,2,0.00043094160741219563,0.0,0.014968094757619397
--_3165_12202,3165,12202,--,Deletion_reverse,6348,0,0.0,0.0,0.0,4,0.0038684719535783366,0.0,0.029936189515238795
--_3165_13810,3165,13810,--,Deletion_reverse,4740,0,0.0,0.0,0.0,1,0.0009671179883945841,0.0,0.007484047378809699
--_3165_14104,3165,14104,--,Deletion_reverse,4446,0,0.0,0.0,0.0,1,0.0009671179883945841,0.0,0.007484047378809699
--_3173_14688,3173,14688,--,Deletion_reverse,3870,0,0.0,0.0,0.0,3,0.0029239766081871343,0.0,0.022452142136429095
--_3213_14830,3213,14830,--,Deletion_reverse,3768,0,0.0,0.0,0.0,5,0.0006232859636000997,0.0,0.03742023689404849
--_3221_3224,3221,3224,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.000125,0.0,0.007484047378809699
--_3221_3229,3221,3229,--,Deletion_reverse,15377,0,0.0,0.0,0.0,1,0.000125,0.0,0.007484047378809699
--_3225_3228,3225,3228,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.00012490632025980515,0.0,0.007484047378809699
--_3226_12923,3226,12923,--,Deletion_reverse,5688,0,0.0,0.0,0.0,1,0.00012738853503184712,0.0,0.007484047378809699
--_3226_12965,3226,12965,--,Deletion_reverse,5646,0,0.0,0.0,0.0,2,0.00025477707006369424,0.0,0.014968094757619397
--_3226_3226,3226,3226,--,Insertion_reverse,15385,4,0.0005258314710135402,0.0005258314710135402,0.01904443409273649,0,0.0,0.0005095541401273885,0.0
--_3228_12967,3228,12967,--,Deletion_reverse,5646,0,0.0,0.0,0.0,1,0.0001277791975466394,0.0,0.007484047378809699
--_3229_11744,3229,11744,--,Deletion_reverse,6870,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.007484047378809699
--_3230_15105,3230,15105,--,Deletion_reverse,3510,0,0.0,0.0,0.0,1,0.00012583364791745311,0.0,0.007484047378809699
--_3230_1686,3230,1686,--,Insertion_reverse,16929,0,0.0,0.0,0.0,3,0.00037750094375235937,0.0,0.022452142136429095
--_3239_11574,3239,11574,--,Deletion_reverse,7050,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.007484047378809699
--_3239_3276,3239,3276,--,Deletion_reverse,15348,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.007484047378809699
--_323_12402,323,12402,--,Deletion_reverse,3306,0,0.0,0.0,0.0,1,0.00012695188523549576,0.0,0.007484047378809699
--_3240_11935,3240,11935,--,Deletion_reverse,6690,0,0.0,0.0,0.0,1,0.0001258970162407151,0.0,0.007484047378809699
--_3243_11578,3243,11578,--,Deletion_reverse,7050,1,0.00013502565487442613,0.00013683634373289546,0.004761108523184123,0,0.0,0.00012643823492224047,0.0
--_3247_3249,3247,3249,--,Deletion_reverse,15383,1,0.00013227513227513228,0.00013296104241457252,0.004761108523184123,0,0.0,0.00012914890869172155,0.0
--_3253_3255,3253,3255,--,Deletion_reverse,15383,2,0.0002621231979030144,0.0002613012803762738,0.009522217046368246,0,0.0,0.00025484199796126404,0.0
--_3254_15176,3254,15176,--,Deletion_reverse,3463,0,0.0,0.0,0.0,1,0.00013246787653993907,0.0,0.007484047378809699
--_3256_15178,3256,15178,--,Deletion_reverse,3463,1,0.00013048016701461377,0.00012492192379762648,0.004761108523184123,0,0.0,0.00012698412698412698,0.0
--_3257_12450,3257,12450,--,Deletion_reverse,6192,0,0.0,0.0,0.0,1,0.00012738853503184712,0.0,0.007484047378809699
--_3257_12456,3257,12456,--,Deletion_reverse,6186,1,0.00013176966662274345,0.00013696753869332968,0.004761108523184123,1,0.00012738853503184712,0.00012547051442910915,0.007484047378809699
--_3258_12979,3258,12979,--,Deletion_reverse,5664,0,0.0,0.0,0.0,12,0.0015016894005756476,0.0,0.08980856854571638
--_3261_3263,3261,3263,--,Deletion_reverse,15383,1,0.00013082155939298797,0.0001320306311064167,0.004761108523184123,0,0.0,0.00012913223140495868,0.0
--_3271_11708,3271,11708,--,Deletion_reverse,6948,0,0.0,0.0,0.0,1,0.00012853470437017994,0.0,0.007484047378809699
--_3272_12363,3272,12363,--,Deletion_reverse,6294,0,0.0,0.0,0.0,1,0.00013236267372600927,0.0,0.007484047378809699
--_3272_15093,3272,15093,--,Deletion_reverse,3564,0,0.0,0.0,0.0,6,0.0007941760423560556,0.0,0.04490428427285819
--_3273_12364,3273,12364,--,Deletion_reverse,6294,2,0.0002666666666666667,0.0004210526315789474,0.009522217046368246,1,0.00013238019592268997,0.00025192089683839276,0.007484047378809699
--_3275_11712,3275,11712,--,Deletion_reverse,6948,1,0.00013421017313112335,0.00015098897780462027,0.004761108523184123,1,0.0001311131506490101,0.00012929919834497026,0.007484047378809699
--_3275_3278,3275,3278,--,Deletion_reverse,15382,1,0.00013421017313112335,0.0001328550551348479,0.004761108523184123,0,0.0,0.00013083867591259977,0.0
--_3276_12739,3276,12739,--,Deletion_reverse,5922,0,0.0,0.0,0.0,1,0.00012815583749839805,0.0,0.007484047378809699
--_3278_11109,3278,11109,--,Deletion_reverse,7554,0,0.0,0.0,0.0,2,0.00026167735182519954,0.0,0.014968094757619397
--_3278_11716,3278,11716,--,Deletion_reverse,6947,0,0.0,0.0,0.0,1,0.00013083867591259977,0.0,0.007484047378809699
--_3279_11110,3279,11110,--,Deletion_reverse,7554,0,0.0,0.0,0.0,1,0.0001279263144428809,0.0,0.007484047378809699
--_3280_14416,3280,14416,--,Deletion_reverse,4249,2,0.0002628466289919832,0.00026295030239284776,0.009522217046368246,0,0.0,0.00025611473940325265,0.0
--_3283_12422,3283,12422,--,Deletion_reverse,6246,1,0.00013296104241457252,0.00013689253935660506,0.004761108523184123,1,0.00012545477355413375,0.00012548625925461163,0.007484047378809699
--_3286_8042,3286,8042,--,Deletion_reverse,10629,0,0.0,0.0,0.0,2,0.0002598752598752599,0.0,0.014968094757619397
--_3288_8044,3288,8044,--,Deletion_reverse,10629,2,0.00027975940691005733,0.0002747252747252747,0.009522217046368246,0,0.0,0.00025075225677031093,0.0
--_3293_13320,3293,13320,--,Deletion_reverse,5358,0,0.0,0.0,0.0,2,0.00025003125390673836,0.0,0.014968094757619397
--_3295_3360,3295,3360,--,Deletion_reverse,15320,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.007484047378809699
--_3297_7427,3297,7427,--,Deletion_reverse,11255,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.007484047378809699
--_3302_14721,3302,14721,--,Deletion_reverse,3966,0,0.0,0.0,0.0,2,0.00025006251562890725,0.0,0.014968094757619397
--_3304_14723,3304,14723,--,Deletion_reverse,3966,0,0.0,0.0,0.0,1,0.0001254390366281987,0.0,0.007484047378809699
--_3306_14839,3306,14839,--,Deletion_reverse,3852,0,0.0,0.0,0.0,1,0.00012531328320802005,0.0,0.007484047378809699
--_330_76,330,76,--,Insertion_reverse,15639,0,0.0,0.0,0.0,2,0.0002575328354365182,0.0,0.014968094757619397
--_3312_14731,3312,14731,--,Deletion_reverse,3966,0,0.0,0.0,0.0,2,0.00025006251562890725,0.0,0.014968094757619397
--_3312_3332,3312,3332,--,Deletion_reverse,15365,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.007484047378809699
--_3313_12302,3313,12302,--,Deletion_reverse,6396,0,0.0,0.0,0.0,1,0.00012510947078693858,0.0,0.007484047378809699
--_3315_3192,3315,3192,--,Insertion_reverse,15508,0,0.0,0.0,0.0,1,0.00012523481527864746,0.0,0.007484047378809699
--_3316_3273,3316,3273,--,Insertion_reverse,15428,0,0.0,0.0,0.0,3,0.0003751406777541578,0.0,0.022452142136429095
--_3316_3280,3316,3280,--,Insertion_reverse,15421,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.014968094757619397
--_3317_13296,3317,13296,--,Deletion_reverse,5406,0,0.0,0.0,0.0,4,0.0005002501250625312,0.0,0.029936189515238795
--_3317_13656,3317,13656,--,Deletion_reverse,5046,0,0.0,0.0,0.0,1,0.0001250625312656328,0.0,0.007484047378809699
--_3317_14886,3317,14886,--,Deletion_reverse,3816,0,0.0,0.0,0.0,8,0.0010005002501250625,0.0,0.05987237903047759
--_3322_9713,3322,9713,--,Deletion_reverse,8994,0,0.0,0.0,0.0,3,0.0003753284123608157,0.0,0.022452142136429095
--_3325_3424,3325,3424,--,Deletion_reverse,15286,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.007484047378809699
--_3331_3285,3331,3285,--,Insertion_reverse,15431,0,0.0,0.0,0.0,5,0.000628693574751666,0.0,0.03742023689404849
--_3334_10511,3334,10511,--,Deletion_reverse,8208,1,0.00013085579691180318,0.00013757050488375291,0.004761108523184123,0,0.0,0.0001252975817566721,0.0
--_3337_3291,3337,3291,--,Insertion_reverse,15431,0,0.0,0.0,0.0,2,0.0002631925253322806,0.0,0.014968094757619397
--_3339_10936,3339,10936,--,Deletion_reverse,7788,0,0.0,0.0,0.0,5,0.0006633939233116624,0.0,0.03742023689404849
--_3339_11446,3339,11446,--,Deletion_reverse,7278,0,0.0,0.0,0.0,2,0.00026535756932466497,0.0,0.014968094757619397
--_3340_12329,3340,12329,--,Deletion_reverse,6396,0,0.0,0.0,0.0,1,0.00013190871916633689,0.0,0.007484047378809699
--_3340_8675,3340,8675,--,Deletion_reverse,10050,0,0.0,0.0,0.0,5,0.0006595435958316845,0.0,0.03742023689404849
--_3341_14309,3341,14309,--,Deletion_reverse,4417,1,0.000164257555847569,0.00013114754098360657,0.004761108523184123,0,0.0,0.00012501562695336918,0.0
--_3341_8676,3341,8676,--,Deletion_reverse,10050,0,0.0,0.0,0.0,1,0.00013217023526301876,0.0,0.007484047378809699
--_3342_3218,3342,3218,--,Insertion_reverse,15509,0,0.0,0.0,0.0,1,0.00012976901116013495,0.0,0.007484047378809699
--_3343_10940,3343,10940,--,Deletion_reverse,7788,4,0.0006610477607007106,0.0005618766680713583,0.01904443409273649,0,0.0,0.0005122950819672131,0.0
--_3345_3312,3345,3312,--,Insertion_reverse,15418,0,0.0,0.0,0.0,1,0.00013092432573972245,0.0,0.007484047378809699
--_3353_14297,3353,14297,--,Deletion_reverse,4441,0,0.0,0.0,0.0,5,0.0006287726358148893,0.0,0.03742023689404849
--_3358_13721,3358,13721,--,Deletion_reverse,5022,1,0.00013044612575006522,0.00013478905512872354,0.004761108523184123,1,0.00012503125781445363,0.00012704865963664082,0.007484047378809699
--_3372_11809,3372,11809,--,Deletion_reverse,6948,0,0.0,0.0,0.0,1,0.0001265022137887413,0.0,0.007484047378809699
--_3372_3273,3372,3273,--,Insertion_reverse,15484,0,0.0,0.0,0.0,2,0.0002530044275774826,0.0,0.014968094757619397
--_3372_3309,3372,3309,--,Insertion_reverse,15448,0,0.0,0.0,0.0,1,0.0001265022137887413,0.0,0.007484047378809699
--_3375_3489,3375,3489,--,Deletion_reverse,15271,0,0.0,0.0,0.0,1,0.00013312034078807243,0.0,0.007484047378809699
--_3376_10649,3376,10649,--,Deletion_reverse,8112,0,0.0,0.0,0.0,1,0.00013410218586562962,0.0,0.007484047378809699
--_3376_13217,3376,13217,--,Deletion_reverse,5544,0,0.0,0.0,0.0,1,0.00013410218586562962,0.0,0.007484047378809699
--_3376_3275,3376,3275,--,Insertion_reverse,15486,0,0.0,0.0,0.0,1,0.00013410218586562962,0.0,0.007484047378809699
--_3382_13943,3382,13943,--,Deletion_reverse,4824,0,0.0,0.0,0.0,1,0.000125344697919278,0.0,0.007484047378809699
--_3385_13346,3385,13346,--,Deletion_reverse,5424,0,0.0,0.0,0.0,11,0.0014221073044602456,0.0,0.08232452116690668
--_3386_13347,3386,13347,--,Deletion_reverse,5424,3,0.00039672044432689763,0.00040899795501022495,0.014283325569552368,0,0.0,0.0003772161448509996,0.0
--_3387_13372,3387,13372,--,Deletion_reverse,5400,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.007484047378809699
--_3388_3390,3388,3390,--,Deletion_reverse,15383,1,0.0001375894331315355,0.00014124293785310735,0.004761108523184123,0,0.0,0.00012682308180088776,0.0
--_3391_13166,3391,13166,--,Deletion_reverse,5610,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.007484047378809699
--_3391_3393,3391,3393,--,Deletion_reverse,15383,1,0.00013531799729364006,0.00013363624214887077,0.004761108523184123,0,0.0,0.0001250625312656328,0.0
--_3392_14301,3392,14301,--,Deletion_reverse,4476,0,0.0,0.0,0.0,1,0.000125,0.0,0.007484047378809699
--_3392_14901,3392,14901,--,Deletion_reverse,3876,0,0.0,0.0,0.0,3,0.000375,0.0,0.022452142136429095
--_3400_14759,3400,14759,--,Deletion_reverse,4026,0,0.0,0.0,0.0,4,0.0005000625078134767,0.0,0.029936189515238795
--_3405_3423,3405,3423,--,Deletion_reverse,15367,1,0.00013070186903672723,0.00013053126223730585,0.004761108523184123,0,0.0,0.000125,0.0
--_3407_3409,3407,3409,--,Deletion_reverse,15383,2,0.00026367831245880025,0.000262639527248851,0.009522217046368246,0,0.0,0.00025006251562890725,0.0
--_3409_12464,3409,12464,--,Deletion_reverse,6330,0,0.0,0.0,0.0,2,0.00025006251562890725,0.0,0.014968094757619397
--_3414_3378,3414,3378,--,Insertion_reverse,15421,0,0.0,0.0,0.0,1,0.00012510947078693858,0.0,0.007484047378809699
--_3416_11685,3416,11685,--,Deletion_reverse,7116,0,0.0,0.0,0.0,3,0.00037584565271861687,0.0,0.022452142136429095
--_3417_14704,3417,14704,--,Deletion_reverse,4098,0,0.0,0.0,0.0,1,0.0001250625312656328,0.0,0.007484047378809699
--_3418_14501,3418,14501,--,Deletion_reverse,4302,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.007484047378809699
--_3419_10098,3419,10098,--,Deletion_reverse,8706,0,0.0,0.0,0.0,2,0.00025031289111389235,0.0,0.014968094757619397
--_3424_3427,3424,3427,--,Deletion_reverse,15382,1,0.00013078733978550875,0.00013063357282821686,0.004761108523184123,0,0.0,0.0001250625312656328,0.0
--_3427_3429,3427,3429,--,Deletion_reverse,15383,2,0.0002612671456564337,0.0002642356982428326,0.009522217046368246,0,0.0,0.00025471217524197657,0.0
--_3428_12909,3428,12909,--,Deletion_reverse,5904,0,0.0,0.0,0.0,4,0.0005039052658100278,0.0,0.029936189515238795
--_3429_12910,3429,12910,--,Deletion_reverse,5904,3,0.00039635354736424893,0.0004095004095004095,0.014283325569552368,0,0.0,0.00037509377344336085,0.0
--_342_276,342,276,--,Insertion_reverse,15451,0,0.0,0.0,0.0,6,0.0007498125468632841,0.0,0.04490428427285819
--_3436_14057,3436,14057,--,Deletion_reverse,4764,0,0.0,0.0,0.0,1,0.00013113034356150013,0.0,0.007484047378809699
--_3447_14212,3447,14212,--,Deletion_reverse,4620,0,0.0,0.0,0.0,3,0.0003848620910840282,0.0,0.022452142136429095
--_3448_13769,3448,13769,--,Deletion_reverse,5064,0,0.0,0.0,0.0,2,0.0002573340195573855,0.0,0.014968094757619397
--_3453_12682,3453,12682,--,Deletion_reverse,6156,0,0.0,0.0,0.0,1,0.00012701638511367967,0.0,0.007484047378809699
--_3459_11254,3459,11254,--,Deletion_reverse,7590,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.007484047378809699
--_345_282,345,282,--,Insertion_reverse,15448,0,0.0,0.0,0.0,1,0.00012496875781054737,0.0,0.007484047378809699
--_345_347,345,347,--,Deletion_reverse,15383,2,0.0002598752598752599,0.00025006251562890725,0.009522217046368246,0,0.0,0.00024990628514307136,0.0
--_3461_3313,3461,3313,--,Insertion_reverse,15533,0,0.0,0.0,0.0,2,0.00025396825396825396,0.0,0.014968094757619397
--_3465_3317,3465,3317,--,Insertion_reverse,15533,2,0.0002615062761506276,0.0002605523710265763,0.009522217046368246,0,0.0,0.0002501250625312656,0.0
--_3467_13890,3467,13890,--,Deletion_reverse,4962,0,0.0,0.0,0.0,1,0.00013015749056358194,0.0,0.007484047378809699
--_3468_13819,3468,13819,--,Deletion_reverse,5034,2,0.00026695141484249865,0.00026476039184537993,0.009522217046368246,3,0.00038860103626943003,0.0002509095471082675,0.022452142136429095
--_346_41,346,41,--,Insertion_reverse,15690,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.007484047378809699
--_3474_3477,3474,3477,--,Deletion_reverse,15382,1,0.00014040999719180006,0.0001305994514823038,0.004761108523184123,0,0.0,0.0001260716086737267,0.0
--_3479_13764,3479,13764,--,Deletion_reverse,5100,0,0.0,0.0,0.0,6,0.000752823086574655,0.0,0.04490428427285819
--_3481_13766,3481,13766,--,Deletion_reverse,5100,0,0.0,0.0,0.0,4,0.0005593623269472801,0.0,0.029936189515238795
--_3485_13770,3485,13770,--,Deletion_reverse,5100,2,0.0002700148508167949,0.00026458526260087314,0.009522217046368246,0,0.0,0.0002556237218813906,0.0
--_3493_14252,3493,14252,--,Deletion_reverse,4626,0,0.0,0.0,0.0,3,0.000375234521575985,0.0,0.022452142136429095
--_3499_14503,3499,14503,--,Deletion_reverse,4381,0,0.0,0.0,0.0,4,0.0005011275369581559,0.0,0.029936189515238795
--_3503_12216,3503,12216,--,Deletion_reverse,6672,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.007484047378809699
--_3505_12014,3505,12014,--,Deletion_reverse,6876,0,0.0,0.0,0.0,5,0.0006295643414756988,0.0,0.03742023689404849
--_3507_12220,3507,12220,--,Deletion_reverse,6672,0,0.0,0.0,0.0,1,0.000125250501002004,0.0,0.007484047378809699
--_3508_11999,3508,11999,--,Deletion_reverse,6894,0,0.0,0.0,0.0,1,0.00012559658377292137,0.0,0.007484047378809699
--_3510_12019,3510,12019,--,Deletion_reverse,6876,1,0.00013063357282821686,0.00016891891891891893,0.004761108523184123,0,0.0,0.00012651821862348178,0.0
--_3512_3336,3512,3336,--,Insertion_reverse,15561,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.007484047378809699
--_3516_13741,3516,13741,--,Deletion_reverse,5160,0,0.0,0.0,0.0,3,0.00037509377344336085,0.0,0.022452142136429095
--_3517_11174,3517,11174,--,Deletion_reverse,7728,0,0.0,0.0,0.0,7,0.0008769731896767727,0.0,0.05238833165166789
--_3538_3540,3538,3540,--,Deletion_reverse,15383,1,0.00013163090693694878,0.0001333155579256099,0.004761108523184123,0,0.0,0.00012865045670912132,0.0
--_3540_11659,3540,11659,--,Deletion_reverse,7266,0,0.0,0.0,0.0,2,0.00025730091341824265,0.0,0.014968094757619397
--_3541_11660,3541,11660,--,Deletion_reverse,7266,1,0.0001315097317201473,0.0001378169790518192,0.004761108523184123,2,0.000251414204902577,0.00012537612838515547,0.014968094757619397
--_3551_11171,3551,11171,--,Deletion_reverse,7765,0,0.0,0.0,0.0,1,0.00013984058173682003,0.0,0.007484047378809699
--_3557_13770,3557,13770,--,Deletion_reverse,5172,0,0.0,0.0,0.0,1,0.00013886960144424384,0.0,0.007484047378809699
--_3559_10448,3559,10448,--,Deletion_reverse,8496,0,0.0,0.0,0.0,2,0.0002610625244746117,0.0,0.014968094757619397
--_3561_10450,3561,10450,--,Deletion_reverse,8496,0,0.0,0.0,0.0,1,0.00012618296529968455,0.0,0.007484047378809699
--_3564_13795,3564,13795,--,Deletion_reverse,5154,0,0.0,0.0,0.0,1,0.00012682308180088776,0.0,0.007484047378809699
--_3564_3197,3564,3197,--,Insertion_reverse,15752,0,0.0,0.0,0.0,2,0.0002536461636017755,0.0,0.014968094757619397
--_3565_10454,3565,10454,--,Deletion_reverse,8496,1,0.0003787878787878788,0.0001369487811558477,0.004761108523184123,0,0.0,0.00012591286829513975,0.0
--_3570_12696,3570,12696,--,Deletion_reverse,6259,0,0.0,0.0,0.0,1,0.00012703252032520327,0.0,0.007484047378809699
--_3570_13801,3570,13801,--,Deletion_reverse,5154,0,0.0,0.0,0.0,1,0.00012703252032520327,0.0,0.007484047378809699
