cID_DI,BP,RI,sense,DVG_type,length_dvg,mean_read_counts,std_read_counts,mean_rpht,std_rpht,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
--_14717_14947,14717,14947,--,Deletion_reverse,15155,7.0,6.0,0.03055484220278302,0.024068636060644168,13,0.0016276449229998748,0.001625,0.054623478263427186,1,0.00012504689258471927,0.0016262196647485615,0.0064862061421388515
--_14861_13698,14861,13698,--,Insertion_reverse,16548,1.5,0.5,0.007444909091333055,0.0009587029491942042,2,0.00025290844714213456,0.000250689395838556,0.00840361204052726,1,0.00012536041118214867,0.000251414204902577,0.0064862061421388515
--_14868_14988,14868,14988,--,Deletion_reverse,15265,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012510947078693858,0.00014712373105781962,0.00420180602026363,1,0.00012603982858583313,0.00012658227848101267,0.0064862061421388515
--_14971_14735,14971,14735,--,Insertion_reverse,15621,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.00026899798251513114,0.00025262094227611467,0.00840361204052726,2,0.0002624327516074006,0.0002501563477173233,0.012972412284277703
--_15082_14938,15082,14938,--,Insertion_reverse,15529,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0008216926869350862,0.000125,0.00420180602026363,1,0.00013176966662274345,0.000125,0.0064862061421388515
--_15122_14835,15122,14835,--,Insertion_reverse,15672,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012507817385866166,0.00012521913348359628,0.00420180602026363,1,0.00012531328320802005,0.00012512512512512512,0.0064862061421388515
--_15139_15165,15139,15165,--,Deletion_reverse,15359,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012584948401711554,0.0001249375312343828,0.00420180602026363,1,0.00012510947078693858,0.00012774655084312725,0.0064862061421388515
--_15159_15162,15159,15162,--,Deletion_reverse,15382,2.5,1.5,0.011646715111596685,0.005160508969457834,4,0.0005070351121815186,0.0004999375078115235,0.01680722408105452,1,0.00012618296529968455,0.0005003126954346467,0.0064862061421388515
--_15196_15052,15196,15052,--,Insertion_reverse,15529,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125,0.00012517211165352359,0.00420180602026363,1,0.000125,0.00012569130216189038,0.0064862061421388515
--_1527_1607,1527,1607,--,Deletion_reverse,15305,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00014330753797649757,0.0001266624445851805,0.00420180602026363,1,0.00013614703880190606,0.00012501562695336918,0.0064862061421388515
--_1542_692,1542,692,--,Insertion_reverse,16235,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00017313019390581717,0.0001257071024512885,0.00420180602026363,1,0.00012542330364981815,0.0001265022137887413,0.0064862061421388515
--_1600_1388,1600,1388,--,Insertion_reverse,15597,1.5,0.5,0.007444909091333055,0.0009587029491942042,2,0.0002537427048972342,0.00025025025025025025,0.00840361204052726,1,0.00012518778167250875,0.00025716857400025716,0.0064862061421388515
--_1660_1223,1660,1223,--,Insertion_reverse,15822,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012799180852425445,0.00013987970345502866,0.00420180602026363,1,0.0001257071024512885,0.00013736263736263736,0.0064862061421388515
--_1667_803,1667,803,--,Insertion_reverse,16249,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012514078338130396,0.00012758356723653993,0.00420180602026363,1,0.00012504689258471927,0.00012575452716297788,0.0064862061421388515
--_1671_1642,1671,1642,--,Insertion_reverse,15414,14.5,12.5,0.09176558893913812,0.08336197689861086,2,0.0002994908655286014,0.0002501876407305479,0.00840361204052726,27,0.0033957992705320084,0.00025009378516943853,0.175127565837749
--_178_335,178,335,--,Deletion_reverse,15228,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001297521733489036,0.00012509382036527395,0.00420180602026363,1,0.00012503125781445363,0.00012498437695288088,0.0064862061421388515
--_1878_201,1878,201,--,Insertion_reverse,17062,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012615112905260502,0.00012478163214374845,0.00420180602026363,1,0.00012515644555694618,0.000125344697919278,0.0064862061421388515
--_1883_1681,1883,1681,--,Insertion_reverse,15587,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001337971635001338,0.00012545477355413375,0.00420180602026363,1,0.00012599218848431397,0.0001259287243420224,0.0064862061421388515
--_1941_2588,1941,2588,--,Deletion_reverse,14738,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00015678896205707118,0.00012489072061945796,0.00420180602026363,1,0.0001254390366281987,0.00013036110024768608,0.0064862061421388515
--_1948_3078,1948,3078,--,Deletion_reverse,14255,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00016666666666666666,0.00012501562695336918,0.00420180602026363,1,0.00012521913348359628,0.00012507817385866166,0.0064862061421388515
--_1948_5837,1948,5837,--,Deletion_reverse,11496,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00016666666666666666,0.00012510947078693858,0.00420180602026363,1,0.00012521913348359628,0.00012909888974954814,0.0064862061421388515
--_1950_2790,1950,2790,--,Deletion_reverse,14545,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00016889039013680122,0.0001319609395618897,0.00420180602026363,1,0.000125,0.00013246787653993907,0.0064862061421388515
--_1950_8701,1950,8701,--,Deletion_reverse,8634,2.0,1.0,0.00954581210146487,0.0030596059593260196,3,0.0005066711704104037,0.0003754223501439119,0.01260541806079089,1,0.000125,0.0003755163349605708,0.0064862061421388515
--_1952_2841,1952,2841,--,Deletion_reverse,14496,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.0003417634996582365,0.0002506265664160401,0.00840361204052726,2,0.0002505323813102844,0.0002541942043721403,0.012972412284277703
--_1982_2584,1982,2584,--,Deletion_reverse,14783,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001348799568384138,0.0001249375312343828,0.00420180602026363,1,0.00013042911177774878,0.000125344697919278,0.0064862061421388515
--_1983_2583,1983,2583,--,Deletion_reverse,14785,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013806433798149937,0.0001249375312343828,0.00420180602026363,1,0.00013156163662675965,0.00012510947078693858,0.0064862061421388515
--_2015_2182,2015,2182,--,Deletion_reverse,15218,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012629451881788332,0.00012495314257153568,0.00420180602026363,1,0.00012755102040816328,0.000125,0.0064862061421388515
--_2127_1991,2127,1991,--,Insertion_reverse,15521,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001268874508311128,0.00012507817385866166,0.00420180602026363,1,0.0001257071024512885,0.0001273723092599669,0.0064862061421388515
--_2134_2181,2134,2181,--,Deletion_reverse,15338,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00013347570742124932,0.00012496875781054737,0.00420180602026363,1,0.0001365747063643813,0.0001268713524486171,0.0064862061421388515
--_2137_1991,2137,1991,--,Insertion_reverse,15531,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.0002504696305572949,0.0002501563477173233,0.00840361204052726,2,0.00025006251562890725,0.0002547446185199338,0.012972412284277703
--_2142_2019,2142,2019,--,Insertion_reverse,15508,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001271617497456765,0.00012586532410320956,0.00420180602026363,1,0.00012577034335303736,0.00013297872340425532,0.0064862061421388515
--_2194_2431,2194,2431,--,Deletion_reverse,15148,4.0,0.0,0.02137602432480496,0.004568800243750443,4,0.0005010647626205688,0.0005003126954346467,0.01680722408105452,4,0.0005062009617818274,0.0005067781578613962,0.025944824568555406
--_2216_2018,2216,2018,--,Insertion_reverse,15583,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012635835228708617,0.0001271617497456765,0.00420180602026363,2,0.0002610966057441253,0.00013280212483399734,0.012972412284277703
--_2218_2434,2218,2434,--,Deletion_reverse,15169,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012755102040816328,0.00012515644555694618,0.00420180602026363,1,0.00013294336612603032,0.0001303780964797914,0.0064862061421388515
--_2220_2479,2220,2479,--,Deletion_reverse,15126,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012547051442910915,0.00012564392511622062,0.00420180602026363,2,0.00025700334104343357,0.00012610340479192938,0.012972412284277703
--_2226_1989,2226,1989,--,Insertion_reverse,15622,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00013651877133105802,0.00012509382036527395,0.00420180602026363,2,0.0002777777777777778,0.000125,0.012972412284277703
--_2238_1993,2238,1993,--,Insertion_reverse,15630,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125344697919278,0.00012504689258471927,0.00420180602026363,1,0.00012512512512512512,0.00012521913348359628,0.0064862061421388515
--_223_266,223,266,--,Deletion_reverse,15342,2.5,0.5,0.013931115233471908,0.005527503192944648,2,0.0002960331557134399,0.00025533001404315077,0.00840361204052726,3,0.00037518759379689845,0.0002501876407305479,0.019458618426416555
--_223_267,223,267,--,Deletion_reverse,15341,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00014801657785671994,0.0001255808112520407,0.00420180602026363,2,0.0002501250625312656,0.0001250625312656328,0.012972412284277703
--_224_78,224,78,--,Insertion_reverse,15531,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001483459427384661,0.00012501562695336918,0.00420180602026363,1,0.00012503125781445363,0.0001246416552411816,0.0064862061421388515
--_2270_2089,2270,2089,--,Insertion_reverse,15566,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012554927809165097,0.00012504689258471927,0.00420180602026363,1,0.00012509382036527395,0.00012490632025980515,0.0064862061421388515
--_2324_2111,2324,2111,--,Insertion_reverse,15598,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000159821000479463,0.00012637432073802604,0.00420180602026363,1,0.0001265022137887413,0.00012523481527864746,0.0064862061421388515
--_2371_2528,2371,2528,--,Deletion_reverse,15228,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012941633234114146,0.00012514078338130396,0.00420180602026363,1,0.00012545477355413375,0.00012514078338130396,0.0064862061421388515
--_2386_2111,2386,2111,--,Insertion_reverse,15660,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012559658377292137,0.00012637432073802604,0.00420180602026363,1,0.000129315918789603,0.00012523481527864746,0.0064862061421388515
--_2444_2441,2444,2441,--,Insertion_reverse,15388,18.5,17.5,0.07887561143581476,0.0723894052936759,36,0.004515805318615153,0.004506196019526849,0.15126501672949066,1,0.00012518778167250875,0.00450112528132033,0.0064862061421388515
--_2444_2443,2444,2443,--,Insertion_reverse,15386,78.5,77.5,0.3309839726516326,0.3244977665094937,156,0.019568489713998997,0.019546422754040848,0.6554817391611263,1,0.00012518778167250875,0.019536631183469006,0.0064862061421388515
--_2468_13629,2468,13629,--,Deletion_reverse,4224,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012512512512512512,0.00012518778167250875,0.00420180602026363,1,0.000125,0.00012501562695336918,0.0064862061421388515
--_2481_2657,2481,2657,--,Deletion_reverse,15209,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012536041118214867,0.00012600806451612903,0.00420180602026363,1,0.0001252975817566721,0.0001257071024512885,0.0064862061421388515
--_2498_2606,2498,2606,--,Deletion_reverse,15277,22.0,12.0,0.13127453451767862,0.08925647431504231,10,0.0012528188423953897,0.0013294336612603031,0.04201806020263629,34,0.00425531914893617,0.0012672665061462425,0.22053100883272092
--_2505_2435,2505,2435,--,Insertion_reverse,15455,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001372872048325096,0.00012523481527864746,0.00420180602026363,1,0.00012679092177000128,0.00013175230566534913,0.0064862061421388515
--_2522_2484,2522,2484,--,Insertion_reverse,15423,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001294665976178146,0.0001257387149503332,0.00420180602026363,1,0.00012706480304955527,0.00012608750472828143,0.0064862061421388515
--_2526_2491,2526,2491,--,Insertion_reverse,15420,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00014695077149155033,0.00012523481527864746,0.00420180602026363,1,0.000128915817970865,0.00012501562695336918,0.0064862061421388515
--_2535_2796,2535,2796,--,Deletion_reverse,15124,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252661906551422,0.00012537612838515547,0.00420180602026363,1,0.00012572290671360322,0.00012514078338130396,0.0064862061421388515
--_2536_2400,2536,2400,--,Insertion_reverse,15521,3.5,0.5,0.019275121314673148,0.006669703253882258,3,0.0003757985719654265,0.00046282011724776306,0.01260541806079089,4,0.0005070993914807302,0.00038397542557276333,0.025944824568555406
--_2627_2790,2627,2790,--,Deletion_reverse,15222,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012521913348359628,0.0001319609395618897,0.00420180602026363,1,0.00012517211165352359,0.00013246787653993907,0.0064862061421388515
--_262_75,262,75,--,Insertion_reverse,15572,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.0002570694087403599,0.0002501563477173233,0.00840361204052726,2,0.00025003125390673836,0.00024922118380062304,0.012972412284277703
--_263_76,263,76,--,Insertion_reverse,15572,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012769761205465457,0.00012503125781445363,0.00420180602026363,1,0.00012507817385866166,0.00012461059190031152,0.0064862061421388515
--_2640_2435,2640,2435,--,Insertion_reverse,15590,2.0,1.0,0.011830212223340093,0.007628406203076463,1,0.0001257071024512885,0.00012523481527864746,0.00420180602026363,3,0.000375751503006012,0.00013175230566534913,0.019458618426416555
--_265_149,265,149,--,Insertion_reverse,15501,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012531328320802005,0.00012495314257153568,0.00420180602026363,1,0.00012504689258471927,0.0001249375312343828,0.0064862061421388515
--_2683_2311,2683,2311,--,Insertion_reverse,15757,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012545477355413375,0.0001250625312656328,0.00420180602026363,1,0.00012542330364981815,0.00012512512512512512,0.0064862061421388515
--_2715_2579,2715,2579,--,Insertion_reverse,15521,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001466275659824047,0.00012501562695336918,0.00420180602026363,1,0.00013399437223636607,0.00012874983906270118,0.0064862061421388515
--_2723_2584,2723,2584,--,Insertion_reverse,15524,3.0,1.0,0.017174218304541335,0.008770606264014073,2,0.00025040691123075,0.0002498750624687656,0.00840361204052726,4,0.0005048592704783542,0.000250689395838556,0.025944824568555406
--_2732_2512,2732,2512,--,Insertion_reverse,15605,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012663036596175764,0.00012537612838515547,0.00420180602026363,1,0.0001343183344526528,0.00012532898859506203,0.0064862061421388515
--_2741_2437,2741,2437,--,Insertion_reverse,15689,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012553351744915893,0.00012514078338130396,0.00420180602026363,2,0.00025009378516943853,0.00013520822065981613,0.012972412284277703
--_2741_2676,2741,2676,--,Insertion_reverse,15450,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012553351744915893,0.00012514078338130396,0.00420180602026363,1,0.00012504689258471927,0.0001252975817566721,0.0064862061421388515
--_2742_2932,2742,2932,--,Deletion_reverse,15195,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012542330364981815,0.00012591286829513975,0.00420180602026363,1,0.00012507817385866166,0.00012776287210936502,0.0064862061421388515
--_2745_2119,2745,2119,--,Insertion_reverse,16011,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.00012594458438287153,0.00420180602026363,1,0.00012501562695336918,0.00013175230566534913,0.0064862061421388515
--_2745_2780,2745,2780,--,Deletion_reverse,15350,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.000125344697919278,0.00420180602026363,1,0.00012501562695336918,0.0001272264631043257,0.0064862061421388515
--_2745_2795,2745,2795,--,Deletion_reverse,15335,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.00012658227848101267,0.00420180602026363,1,0.00012501562695336918,0.00012532898859506203,0.0064862061421388515
--_2746_2584,2746,2584,--,Insertion_reverse,15547,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012539184952978057,0.0001249375312343828,0.00420180602026363,2,0.0002501250625312656,0.000125344697919278,0.012972412284277703
--_2754_2437,2754,2437,--,Insertion_reverse,15702,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001260239445494644,0.00012514078338130396,0.00420180602026363,1,0.00012523481527864746,0.00013520822065981613,0.0064862061421388515
--_2754_2641,2754,2641,--,Insertion_reverse,15498,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001260239445494644,0.00012537612838515547,0.00420180602026363,1,0.00012523481527864746,0.00012501562695336918,0.0064862061421388515
--_2757_2377,2757,2377,--,Insertion_reverse,15765,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012586532410320956,0.00012518778167250875,0.00420180602026363,1,0.0001256281407035176,0.000125,0.0064862061421388515
--_2759_2716,2759,2716,--,Insertion_reverse,15428,13.5,6.5,0.07956838249231121,0.0501557403504658,7,0.0008828351620633119,0.0009614064002197501,0.029412642141845406,20,0.002528125395019593,0.0008929710422247736,0.129724122842777
--_2765_2725,2765,2725,--,Insertion_reverse,15425,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012626262626262626,0.00012518778167250875,0.00420180602026363,1,0.00012693577050012695,0.00012564392511622062,0.0064862061421388515
--_2766_2856,2766,2856,--,Deletion_reverse,15295,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.00012701638511367967,0.00420180602026363,1,0.00012504689258471927,0.00012658227848101267,0.0064862061421388515
--_2767_2113,2767,2113,--,Insertion_reverse,16039,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012542330364981815,0.0001399972000559989,0.00420180602026363,2,0.000250501002004008,0.00012874983906270118,0.012972412284277703
--_2767_2718,2767,2718,--,Insertion_reverse,15434,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012542330364981815,0.00014074595355383532,0.00420180602026363,1,0.000125250501002004,0.0001260239445494644,0.0064862061421388515
--_2767_2726,2767,2726,--,Insertion_reverse,15426,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012542330364981815,0.0001254390366281987,0.00420180602026363,2,0.000250501002004008,0.00013689253935660506,0.012972412284277703
--_2769_2861,2769,2861,--,Deletion_reverse,15293,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012619888944977284,0.00012518778167250875,0.00420180602026363,1,0.0001271294177472667,0.00012564392511622062,0.0064862061421388515
--_2770_2537,2770,2537,--,Insertion_reverse,15618,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012523481527864746,0.0001254390366281987,0.00420180602026363,2,0.00025003125390673836,0.0001266784899923993,0.012972412284277703
--_2774_2528,2774,2528,--,Insertion_reverse,15631,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252661906551422,0.00012514078338130396,0.00420180602026363,1,0.0001255808112520407,0.00012514078338130396,0.0064862061421388515
--_2774_2536,2774,2536,--,Insertion_reverse,15623,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001252661906551422,0.0001252661906551422,0.00420180602026363,1,0.0001255808112520407,0.00012677484787018255,0.0064862061421388515
--_2783_2592,2783,2592,--,Insertion_reverse,15576,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001255808112520407,0.00012528188423953897,0.00420180602026363,1,0.00012569130216189038,0.00012503125781445363,0.0064862061421388515
--_2784_2741,2784,2741,--,Insertion_reverse,15428,11.0,6.0,0.06563726725883931,0.04462823715752116,5,0.0006290890790135883,0.0006276675872457946,0.021009030101318146,17,0.002140518761017376,0.0006252344629235964,0.11026550441636046
--_2785_2386,2785,2386,--,Insertion_reverse,15784,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012537612838515547,0.00012559658377292137,0.00420180602026363,1,0.00012518778167250875,0.000129315918789603,0.0064862061421388515
--_2786_2724,2786,2724,--,Insertion_reverse,15447,2.0,1.0,0.011830212223340093,0.007628406203076463,1,0.0001252661906551422,0.000125250501002004,0.00420180602026363,3,0.00037504688086010754,0.00013087292239235702,0.019458618426416555
--_2787_2722,2787,2722,--,Insertion_reverse,15450,5.0,2.0,0.029004430527881424,0.01639901246709053,3,0.0003785011355034065,0.00038003546997719787,0.01260541806079089,7,0.0009143155694879833,0.00038779731127197516,0.045403442994971954
--_278_983,278,983,--,Deletion_reverse,14680,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012805736970162632,0.0001264702162640698,0.00420180602026363,1,0.00012504689258471927,0.00012545477355413375,0.0064862061421388515
--_2791_2529,2791,2529,--,Insertion_reverse,15647,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.000125250501002004,0.00012512512512512512,0.00420180602026363,1,0.00012790995139421848,0.00013032712107389547,0.0064862061421388515
--_2796_2311,2796,2311,--,Insertion_reverse,15870,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012537612838515547,0.0001250625312656328,0.00420180602026363,1,0.00012514078338130396,0.00012512512512512512,0.0064862061421388515
--_2799_2758,2799,2758,--,Insertion_reverse,15426,5.5,1.5,0.031105333538013237,0.014298109456958717,4,0.0005024494410249969,0.0005016932145992726,0.01680722408105452,7,0.0008760951188986233,0.0005001250312578145,0.045403442994971954
--_279_3027,279,3027,--,Deletion_reverse,12637,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012548625925461163,0.00012510947078693858,0.00420180602026363,1,0.00012503125781445363,0.00012998830105290525,0.0064862061421388515
--_2806_2645,2806,2645,--,Insertion_reverse,15546,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00013508037282182898,0.00012523481527864746,0.00420180602026363,2,0.00025157232704402514,0.00012501562695336918,0.012972412284277703
--_2818_2728,2818,2728,--,Insertion_reverse,15475,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012698412698412698,0.0001264702162640698,0.00420180602026363,1,0.00012514078338130396,0.00012637432073802604,0.0064862061421388515
--_2824_2514,2824,2514,--,Insertion_reverse,15695,3.0,1.0,0.017174218304541335,0.008770606264014073,2,0.0002502815667626079,0.0002516039753428104,0.00840361204052726,4,0.0005002501250625312,0.00025211143325349803,0.025944824568555406
--_2835_2574,2835,2574,--,Insertion_reverse,15646,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012613521695257316,0.00012509382036527395,0.00420180602026363,1,0.00012836970474967908,0.00012501562695336918,0.0064862061421388515
--_2838_2643,2838,2643,--,Insertion_reverse,15580,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012540757461750688,0.00012539184952978057,0.00420180602026363,1,0.00012675877804537965,0.00012512512512512512,0.0064862061421388515
--_2839_6864,2839,6864,--,Deletion_reverse,11360,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012631047113805733,0.00012569130216189038,0.00420180602026363,1,0.00013078733978550875,0.00012795905310300704,0.0064862061421388515
--_2840_2654,2840,2654,--,Insertion_reverse,15571,2.0,0.0,0.01068801216240248,0.0022844001218752215,2,0.00025031289111389235,0.0002518574486840448,0.00840361204052726,2,0.0002502815667626079,0.00025040691123075,0.012972412284277703
--_2843_13242,2843,13242,--,Deletion_reverse,4986,2.5,0.5,0.013931115233471908,0.005527503192944648,2,0.0002508780732563974,0.0002560491614389963,0.00840361204052726,3,0.0003752814610958219,0.0002554931016862545,0.019458618426416555
--_2853_2691,2853,2691,--,Insertion_reverse,15547,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012542330364981815,0.00012758356723653993,0.00420180602026363,2,0.0002502815667626079,0.00012850167052171679,0.012972412284277703
--_2853_3040,2853,3040,--,Deletion_reverse,15198,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012542330364981815,0.00012572290671360322,0.00420180602026363,1,0.00012514078338130396,0.00013192612137203166,0.0064862061421388515
--_2865_2721,2865,2721,--,Insertion_reverse,15529,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012547051442910915,0.0001271294177472667,0.00420180602026363,2,0.0002502815667626079,0.00012845215157353886,0.012972412284277703
--_2869_2725,2869,2725,--,Insertion_reverse,15529,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012515644555694618,0.00012518778167250875,0.00420180602026363,1,0.00012528188423953897,0.00012564392511622062,0.0064862061421388515
--_2871_2660,2871,2660,--,Insertion_reverse,15596,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001258019876714052,0.00012536041118214867,0.00420180602026363,1,0.0001266784899923993,0.000125203455615375,0.0064862061421388515
--_2873_2927,2873,2927,--,Deletion_reverse,15331,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012528188423953897,0.00012512512512512512,0.00420180602026363,1,0.0001252661906551422,0.00012822156686754713,0.0064862061421388515
--_2877_2641,2877,2641,--,Insertion_reverse,15621,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012658227848101267,0.00012537612838515547,0.00420180602026363,1,0.00012698412698412698,0.00012501562695336918,0.0064862061421388515
--_2881_2827,2881,2827,--,Insertion_reverse,15439,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001254390366281987,0.0001258019876714052,0.00420180602026363,1,0.0001271940981938438,0.00013622122326658494,0.0064862061421388515
--_288_1080,288,1080,--,Deletion_reverse,14593,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012565971349585322,0.00012583364791745311,0.00420180602026363,1,0.0001256281407035176,0.00012596044841919638,0.0064862061421388515
--_288_1794,288,1794,--,Deletion_reverse,13879,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012565971349585322,0.00012498437695288088,0.00420180602026363,1,0.0001256281407035176,0.0001252975817566721,0.0064862061421388515
--_2892_2740,2892,2740,--,Insertion_reverse,15537,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012512512512512512,0.0001258970162407151,0.00420180602026363,2,0.0002502815667626079,0.00012968486577616392,0.012972412284277703
--_2927_2642,2927,2642,--,Insertion_reverse,15670,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012512512512512512,0.00012581781580271766,0.00420180602026363,1,0.00012822156686754713,0.0001252975817566721,0.0064862061421388515
--_2932_2758,2932,2758,--,Insertion_reverse,15559,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012591286829513975,0.00012542330364981815,0.00420180602026363,1,0.00012776287210936502,0.00012503125781445363,0.0064862061421388515
--_2939_2970,2939,2970,--,Deletion_reverse,15354,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.00012827090815802975,0.00012496875781054737,0.00420180602026363,1,0.0001325381047051027,0.00012608750472828143,0.0064862061421388515
--_3018_2840,3018,2840,--,Insertion_reverse,15563,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012664640324214793,0.00012515644555694618,0.00420180602026363,2,0.0002566735112936345,0.00012514078338130396,0.012972412284277703
--_3021_2878,3021,2878,--,Insertion_reverse,15528,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.00012929919834497026,0.00012536041118214867,0.00420180602026363,2,0.0002581977794990963,0.00012512512512512512,0.012972412284277703
--_3023_2490,3023,2490,--,Insertion_reverse,15918,1.0,0.0,0.00534400608120124,0.0011422000609376108,1,0.0001300221037576388,0.00012517211165352359,0.00420180602026363,1,0.00012866700977869275,0.000125,0.0064862061421388515
--_3023_2874,3023,2874,--,Insertion_reverse,15534,1.5,0.5,0.008587109152270667,0.0043853031320070365,1,0.0001300221037576388,0.0001252661906551422,0.00420180602026363,2,0.0002573340195573855,0.0001250625312656328,0.012972412284277703
