cID_DI,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
--_3108_2666,3108,2666,--,Insertion_reverse,15827,0,0.0,0.0,0.0,1,0.0001258019876714052,0.0,0.0064862061421388515
--_310_181,310,181,--,Insertion_reverse,15514,0,0.0,0.0,0.0,1,0.0001291655902867476,0.0,0.0064862061421388515
--_310_607,310,607,--,Deletion_reverse,15088,1,0.00012584948401711554,0.0001284191601386927,0.00420180602026363,0,0.0,0.00013126804935678657,0.0
--_3110_2763,3110,2763,--,Insertion_reverse,15732,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.0064862061421388515
--_3111_2668,3111,2668,--,Insertion_reverse,15828,1,0.00013458950201884252,0.00012537612838515547,0.00420180602026363,0,0.0,0.00012695188523549576,0.0
--_3112_2218,3112,2218,--,Insertion_reverse,16279,0,0.0,0.0,0.0,1,0.00012838618564642445,0.0,0.0064862061421388515
--_3112_2739,3112,2739,--,Insertion_reverse,15758,0,0.0,0.0,0.0,1,0.00012838618564642445,0.0,0.0064862061421388515
--_3112_2939,3112,2939,--,Insertion_reverse,15558,0,0.0,0.0,0.0,1,0.00012838618564642445,0.0,0.0064862061421388515
--_3112_3114,3112,3114,--,Deletion_reverse,15383,11,0.001484480431848853,0.0013762041786563243,0.046219866222899926,0,0.0,0.0013984235952199339,0.0
--_3113_3017,3113,3017,--,Insertion_reverse,15481,0,0.0,0.0,0.0,1,0.00012750223128904755,0.0,0.0064862061421388515
--_3114_3018,3114,3018,--,Insertion_reverse,15481,0,0.0,0.0,0.0,1,0.0001271294177472667,0.0,0.0064862061421388515
--_3115_2309,3115,2309,--,Insertion_reverse,16191,0,0.0,0.0,0.0,1,0.00012677484787018255,0.0,0.0064862061421388515
--_3115_2925,3115,2925,--,Insertion_reverse,15575,0,0.0,0.0,0.0,1,0.00012677484787018255,0.0,0.0064862061421388515
--_3115_2927,3115,2927,--,Insertion_reverse,15573,0,0.0,0.0,0.0,1,0.00012677484787018255,0.0,0.0064862061421388515
--_3116_2143,3116,2143,--,Insertion_reverse,16358,0,0.0,0.0,0.0,1,0.00012548625925461163,0.0,0.0064862061421388515
--_3117_2653,3117,2653,--,Insertion_reverse,15849,0,0.0,0.0,0.0,1,0.00012559658377292137,0.0,0.0064862061421388515
--_3118_2938,3118,2938,--,Insertion_reverse,15565,0,0.0,0.0,0.0,1,0.000129315918789603,0.0,0.0064862061421388515
--_3119_3122,3119,3122,--,Deletion_reverse,15382,1,0.00012507817385866166,0.00012517211165352359,0.00420180602026363,0,0.0,0.00012951690195570523,0.0
--_3120_2752,3120,2752,--,Insertion_reverse,15753,0,0.0,0.0,0.0,2,0.0002557871850620284,0.0,0.012972412284277703
--_3120_2881,3120,2881,--,Insertion_reverse,15624,1,0.000125250501002004,0.0001254390366281987,0.00420180602026363,1,0.0001278935925310142,0.0001271940981938438,0.0064862061421388515
--_3123_3125,3123,3125,--,Deletion_reverse,15383,2,0.00025128785023244125,0.00025031289111389235,0.00840361204052726,0,0.0,0.00027059937762143147,0.0
--_3125_4334,3125,4334,--,Deletion_reverse,14176,0,0.0,0.0,0.0,1,0.00013529968881071573,0.0,0.0064862061421388515
--_312_336,312,336,--,Deletion_reverse,15361,0,0.0,0.0,0.0,1,0.00013267878466233248,0.0,0.0064862061421388515
--_312_618,312,618,--,Deletion_reverse,15079,0,0.0,0.0,0.0,1,0.00013267878466233248,0.0,0.0064862061421388515
--_3135_2242,3135,2242,--,Insertion_reverse,16278,0,0.0,0.0,0.0,1,0.00013515339910798757,0.0,0.0064862061421388515
--_3137_2244,3137,2244,--,Insertion_reverse,16278,1,0.00013361838588989844,0.00012528188423953897,0.00420180602026363,0,0.0,0.0001250625312656328,0.0
--_3137_2968,3137,2968,--,Insertion_reverse,15554,0,0.0,0.0,0.0,2,0.0002813731007315701,0.0,0.012972412284277703
--_313_137,313,137,--,Insertion_reverse,15561,0,0.0,0.0,0.0,1,0.00013672409078479628,0.0,0.0064862061421388515
--_313_179,313,179,--,Insertion_reverse,15519,0,0.0,0.0,0.0,1,0.00013672409078479628,0.0,0.0064862061421388515
--_313_365,313,365,--,Deletion_reverse,15333,0,0.0,0.0,0.0,1,0.00013672409078479628,0.0,0.0064862061421388515
--_313_572,313,572,--,Deletion_reverse,15126,0,0.0,0.0,0.0,1,0.00013672409078479628,0.0,0.0064862061421388515
--_3140_15096,3140,15096,--,Deletion_reverse,3429,0,0.0,0.0,0.0,3,0.0004220002813335209,0.0,0.019458618426416555
--_3142_2340,3142,2340,--,Insertion_reverse,16187,0,0.0,0.0,0.0,1,0.00014792899408284024,0.0,0.0064862061421388515
--_3144_2922,3144,2922,--,Insertion_reverse,15607,0,0.0,0.0,0.0,2,0.0003006162633398467,0.0,0.012972412284277703
--_3146_2926,3146,2926,--,Insertion_reverse,15605,0,0.0,0.0,0.0,1,0.00015186028853454822,0.0,0.0064862061421388515
--_3147_2015,3147,2015,--,Insertion_reverse,16517,0,0.0,0.0,0.0,1,0.00015246226558926666,0.0,0.0064862061421388515
--_3147_2843,3147,2843,--,Insertion_reverse,15689,0,0.0,0.0,0.0,1,0.00015246226558926666,0.0,0.0064862061421388515
--_3147_2938,3147,2938,--,Insertion_reverse,15594,0,0.0,0.0,0.0,1,0.00015246226558926666,0.0,0.0064862061421388515
--_3149_2017,3149,2017,--,Insertion_reverse,16517,0,0.0,0.0,0.0,1,0.0001548467017652524,0.0,0.0064862061421388515
--_3149_2835,3149,2835,--,Insertion_reverse,15699,0,0.0,0.0,0.0,2,0.0003096934035305048,0.0,0.012972412284277703
--_3149_2849,3149,2849,--,Insertion_reverse,15685,1,0.00017885888034340904,0.00012518778167250875,0.00420180602026363,1,0.0001548467017652524,0.00012581781580271766,0.0064862061421388515
--_3149_2854,3149,2854,--,Insertion_reverse,15680,0,0.0,0.0,0.0,1,0.0001548467017652524,0.0,0.0064862061421388515
--_3149_2856,3149,2856,--,Insertion_reverse,15678,0,0.0,0.0,0.0,1,0.0001548467017652524,0.0,0.0064862061421388515
--_3149_2940,3149,2940,--,Insertion_reverse,15594,0,0.0,0.0,0.0,1,0.0001548467017652524,0.0,0.0064862061421388515
--_3149_2948,3149,2948,--,Insertion_reverse,15586,0,0.0,0.0,0.0,2,0.0003096934035305048,0.0,0.012972412284277703
--_3149_2950,3149,2950,--,Insertion_reverse,15584,0,0.0,0.0,0.0,2,0.0003096934035305048,0.0,0.012972412284277703
--_314_177,314,177,--,Insertion_reverse,15522,0,0.0,0.0,0.0,1,0.00016123831022250886,0.0,0.0064862061421388515
--_314_573,314,573,--,Deletion_reverse,15126,1,0.0001278118609406953,0.0001252661906551422,0.00420180602026363,0,0.0,0.0001252975817566721,0.0
--_314_863,314,863,--,Deletion_reverse,14836,0,0.0,0.0,0.0,1,0.00016123831022250886,0.0,0.0064862061421388515
--_3150_2928,3150,2928,--,Insertion_reverse,15607,1,0.00017895490336435218,0.0001258019876714052,0.00420180602026363,0,0.0,0.00013559322033898305,0.0
--_3152_10022,3152,10022,--,Deletion_reverse,8515,0,0.0,0.0,0.0,1,0.0001582528881152081,0.0,0.0064862061421388515
--_3152_317,3152,317,--,Insertion_reverse,18220,0,0.0,0.0,0.0,1,0.0001582528881152081,0.0,0.0064862061421388515
--_3154_2925,3154,2925,--,Insertion_reverse,15614,0,0.0,0.0,0.0,1,0.0001585037248375337,0.0,0.0064862061421388515
--_3155_2820,3155,2820,--,Insertion_reverse,15720,0,0.0,0.0,0.0,1,0.00016020506247997436,0.0,0.0064862061421388515
--_3155_2986,3155,2986,--,Insertion_reverse,15554,0,0.0,0.0,0.0,1,0.00016020506247997436,0.0,0.0064862061421388515
--_3155_7330,3155,7330,--,Deletion_reverse,11210,1,0.00025113008538422905,0.00013846579894765993,0.00420180602026363,0,0.0,0.00012547051442910915,0.0
--_3159_2939,3159,2939,--,Insertion_reverse,15605,0,0.0,0.0,0.0,1,0.00016371971185330714,0.0,0.0064862061421388515
--_315_181,315,181,--,Insertion_reverse,15519,1,0.00012799180852425445,0.0035335689045936395,0.00420180602026363,0,0.0,0.00012515644555694618,0.0
--_315_367,315,367,--,Deletion_reverse,15333,1,0.00012799180852425445,0.00012510947078693858,0.00420180602026363,0,0.0,0.00012514078338130396,0.0
--_315_369,315,369,--,Deletion_reverse,15331,0,0.0,0.0,0.0,1,0.0001450747134774409,0.0,0.0064862061421388515
--_315_512,315,512,--,Deletion_reverse,15188,0,0.0,0.0,0.0,1,0.0001450747134774409,0.0,0.0064862061421388515
--_315_864,315,864,--,Deletion_reverse,14836,1,0.00012799180852425445,0.00012504689258471927,0.00420180602026363,0,0.0,0.00012532898859506203,0.0
--_3163_2581,3163,2581,--,Insertion_reverse,15967,0,0.0,0.0,0.0,1,0.00016722408026755852,0.0,0.0064862061421388515
--_316_480,316,480,--,Deletion_reverse,15221,0,0.0,0.0,0.0,1,0.00014291839359725596,0.0,0.0064862061421388515
--_318_198,318,198,--,Insertion_reverse,15505,0,0.0,0.0,0.0,1,0.0001421262080727686,0.0,0.0064862061421388515
--_319_129,319,129,--,Insertion_reverse,15575,0,0.0,0.0,0.0,1,0.0001258970162407151,0.0,0.0064862061421388515
--_3206_3024,3206,3024,--,Insertion_reverse,15567,0,0.0,0.0,0.0,1,0.000124750499001996,0.0,0.0064862061421388515
--_320_8022,320,8022,--,Deletion_reverse,7683,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.0064862061421388515
--_3216_3218,3216,3218,--,Deletion_reverse,15383,2,0.00025464731347084286,0.00025021894157387716,0.00840361204052726,0,0.0,0.00025006251562890725,0.0
--_3223_3226,3223,3226,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.00012496875781054737,0.0,0.0064862061421388515
--_3224_3219,3224,3219,--,Insertion_reverse,15390,0,0.0,0.0,0.0,1,0.00012495314257153568,0.0,0.0064862061421388515
--_3225_3221,3225,3221,--,Insertion_reverse,15389,0,0.0,0.0,0.0,2,0.00024990628514307136,0.0,0.012972412284277703
--_3226_3226,3226,3226,--,Insertion_reverse,15385,27,0.003374578177727784,0.003374578177727784,0.11344876254711801,0,0.0,0.0036222162597263213,0.0
--_3226_3229,3226,3229,--,Deletion_reverse,15382,1,0.00012498437695288088,0.00012495314257153568,0.00420180602026363,0,0.0,0.00012536041118214867,0.0
--_3227_3218,3227,3218,--,Insertion_reverse,15394,0,0.0,0.0,0.0,1,0.00013363624214887077,0.0,0.0064862061421388515
--_3229_3218,3229,3218,--,Insertion_reverse,15396,0,0.0,0.0,0.0,1,0.00012536041118214867,0.0,0.0064862061421388515
--_3229_3219,3229,3219,--,Insertion_reverse,15395,0,0.0,0.0,0.0,1,0.00012536041118214867,0.0,0.0064862061421388515
--_322_544,322,544,--,Deletion_reverse,15163,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3230_3335,3230,3335,--,Deletion_reverse,15280,0,0.0,0.0,0.0,1,0.00012674271229404308,0.0,0.0064862061421388515
--_3238_3240,3238,3240,--,Deletion_reverse,15383,1,0.00012484394506866417,0.00012481278082875687,0.00420180602026363,0,0.0,0.00012629451881788332,0.0
--_3238_3241,3238,3241,--,Deletion_reverse,15382,1,0.00012484394506866417,0.00012482836100362001,0.00420180602026363,0,0.0,0.00013294336612603032,0.0
--_3244_3246,3244,3246,--,Deletion_reverse,15383,1,0.00012581781580271766,0.00012583364791745311,0.00420180602026363,0,0.0,0.000126598303582732,0.0
--_3245_2981,3245,2981,--,Insertion_reverse,15649,0,0.0,0.0,0.0,1,0.00012517211165352359,0.0,0.0064862061421388515
--_3249_3251,3249,3251,--,Deletion_reverse,15383,1,0.0001257071024512885,0.0001256281407035176,0.00420180602026363,0,0.0,0.00012624668602449185,0.0
--_3251_5659,3251,5659,--,Deletion_reverse,12977,0,0.0,0.0,0.0,1,0.00012624668602449185,0.0,0.0064862061421388515
--_3255_1109,3255,1109,--,Insertion_reverse,17531,0,0.0,0.0,0.0,1,0.00012547051442910915,0.0,0.0064862061421388515
--_3255_2991,3255,2991,--,Insertion_reverse,15649,1,0.00012532898859506203,0.00012518778167250875,0.00420180602026363,0,0.0,0.00012725884448969204,0.0
--_3257_3276,3257,3276,--,Deletion_reverse,15366,1,0.00012632642748863063,0.00012512512512512512,0.00420180602026363,0,0.0,0.00012899896800825592,0.0
--_3258_3260,3258,3260,--,Deletion_reverse,15383,1,0.00012512512512512512,0.00012653422750854106,0.00420180602026363,0,0.0,0.0001279263144428809,0.0
--_3260_3454,3260,3454,--,Deletion_reverse,15191,0,0.0,0.0,0.0,1,0.0001279263144428809,0.0,0.0064862061421388515
--_3263_3474,3263,3474,--,Deletion_reverse,15174,0,0.0,0.0,0.0,1,0.00012600806451612903,0.0,0.0064862061421388515
--_3265_11192,3265,11192,--,Deletion_reverse,7458,1,0.00012510947078693858,0.00012504689258471927,0.00420180602026363,2,0.00025006251562890725,0.00012618296529968455,0.012972412284277703
--_3266_3268,3266,3268,--,Deletion_reverse,15383,2,0.000250689395838556,0.0002509410288582183,0.00840361204052726,0,0.0,0.0002517306482064191,0.0
--_3267_3084,3267,3084,--,Insertion_reverse,15568,1,0.00012553351744915893,0.00013130252100840336,0.00420180602026363,1,0.0001259287243420224,0.00012509382036527395,0.0064862061421388515
--_3267_5639,3267,5639,--,Deletion_reverse,13013,2,0.00025106703489831785,0.00025021894157387716,0.00840361204052726,2,0.0002518574486840448,0.00024996875390576176,0.012972412284277703
--_3268_3270,3268,3270,--,Deletion_reverse,15383,1,0.00012547051442910915,0.0001255808112520407,0.00420180602026363,0,0.0,0.00012591286829513975,0.0
--_3268_5299,3268,5299,--,Deletion_reverse,13354,1,0.00012547051442910915,0.00012518778167250875,0.00420180602026363,1,0.00012586532410320956,0.00012501562695336918,0.0064862061421388515
--_3269_4108,3269,4108,--,Deletion_reverse,14546,0,0.0,0.0,0.0,1,0.00012531328320802005,0.0,0.0064862061421388515
--_3271_3273,3271,3273,--,Deletion_reverse,15383,1,0.000125344697919278,0.00012591286829513975,0.00420180602026363,0,0.0,0.00013087292239235702,0.0
--_3273_3827,3273,3827,--,Deletion_reverse,14831,0,0.0,0.0,0.0,1,0.00013087292239235702,0.0,0.0064862061421388515
--_3273_4632,3273,4632,--,Deletion_reverse,14026,1,0.00012591286829513975,0.00014214641080312722,0.00420180602026363,1,0.00013087292239235702,0.00026191723415400735,0.0064862061421388515
--_3274_3276,3274,3276,--,Deletion_reverse,15383,1,0.00012561236025624922,0.00012512512512512512,0.00420180602026363,0,0.0,0.00012899896800825592,0.0
--_3274_3559,3274,3559,--,Deletion_reverse,15100,0,0.0,0.0,0.0,1,0.00012583364791745311,0.0,0.0064862061421388515
--_3274_4857,3274,4857,--,Deletion_reverse,13802,3,0.00037683708076874763,0.00037504688086010754,0.01260541806079089,1,0.00012583364791745311,0.0003769317753486619,0.0064862061421388515
--_3274_6047,3274,6047,--,Deletion_reverse,12612,0,0.0,0.0,0.0,1,0.00012583364791745311,0.0,0.0064862061421388515
--_3275_3277,3275,3277,--,Deletion_reverse,15383,1,0.00013051422605063953,0.00013048016701461377,0.00420180602026363,0,0.0,0.0001374570446735395,0.0
--_3275_3278,3275,3278,--,Deletion_reverse,15382,2,0.00026102845210127906,0.0002504696305572949,0.00840361204052726,0,0.0,0.00026451527575717496,0.0
--_3275_5581,3275,5581,--,Deletion_reverse,13079,1,0.00013051422605063953,0.00012523481527864746,0.00420180602026363,1,0.00013700506918755994,0.00012503125781445363,0.0064862061421388515
--_3276_6050,3276,6050,--,Deletion_reverse,12611,0,0.0,0.0,0.0,2,0.00025799793601651185,0.0,0.012972412284277703
--_3278_3314,3278,3314,--,Deletion_reverse,15349,2,0.0002504696305572949,0.00025006251562890725,0.00840361204052726,2,0.00026451527575717496,0.00025025025025025025,0.012972412284277703
--_3279_3378,3279,3378,--,Deletion_reverse,15286,1,0.00012532898859506203,0.00012496875781054737,0.00420180602026363,1,0.00012532898859506203,0.00012751849018107625,0.0064862061421388515
--_327_196,327,196,--,Insertion_reverse,15516,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_327_366,327,366,--,Deletion_reverse,15346,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_327_832,327,832,--,Deletion_reverse,14880,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_3280_3509,3280,3509,--,Deletion_reverse,15156,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_3282_3440,3282,3440,--,Deletion_reverse,15227,0,0.0,0.0,0.0,1,0.00012703252032520327,0.0,0.0064862061421388515
--_3287_4081,3287,4081,--,Deletion_reverse,14591,1,0.00013171759747102212,0.00012514078338130396,0.00420180602026363,0,0.0,0.00012514078338130396,0.0
--_3288_3510,3288,3510,--,Deletion_reverse,15163,0,0.0,0.0,0.0,1,0.00012564392511622062,0.0,0.0064862061421388515
--_3289_3212,3289,3212,--,Insertion_reverse,15462,0,0.0,0.0,0.0,1,0.00012748597654258032,0.0,0.0064862061421388515
--_3289_5529,3289,5529,--,Deletion_reverse,13145,1,0.00013248542660307367,0.00012968486577616392,0.00420180602026363,1,0.00012748597654258032,0.00012733987011333248,0.0064862061421388515
--_328_685,328,685,--,Deletion_reverse,15028,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3292_3357,3292,3357,--,Deletion_reverse,15320,0,0.0,0.0,0.0,1,0.00012512512512512512,0.0,0.0064862061421388515
--_3293_2976,3293,2976,--,Insertion_reverse,15702,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.0064862061421388515
--_3295_3360,3295,3360,--,Deletion_reverse,15320,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.012972412284277703
--_3297_7427,3297,7427,--,Deletion_reverse,11255,0,0.0,0.0,0.0,5,0.0006250781347668458,0.0,0.03243103071069425
--_3298_3363,3298,3363,--,Deletion_reverse,15320,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.0064862061421388515
--_329_156,329,156,--,Insertion_reverse,15558,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.0064862061421388515
--_3301_3511,3301,3511,--,Deletion_reverse,15175,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_3302_3326,3302,3326,--,Deletion_reverse,15361,1,0.00013885031935573453,0.0001250625312656328,0.00420180602026363,0,0.0,0.00012575452716297788,0.0
--_3302_3381,3302,3381,--,Deletion_reverse,15306,1,0.00013885031935573453,0.00012567550584391103,0.00420180602026363,1,0.00012509382036527395,0.000125,0.0064862061421388515
--_3303_2983,3303,2983,--,Insertion_reverse,15705,0,0.0,0.0,0.0,1,0.00012517211165352359,0.0,0.0064862061421388515
--_3303_3323,3303,3323,--,Deletion_reverse,15365,1,0.00013962580284836637,0.00012509382036527395,0.00420180602026363,0,0.0,0.000125344697919278,0.0
--_3309_3323,3309,3323,--,Deletion_reverse,15371,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3309_3331,3309,3331,--,Deletion_reverse,15363,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3309_5657,3309,5657,--,Deletion_reverse,13037,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_330_517,330,517,--,Deletion_reverse,15198,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.0064862061421388515
--_3310_1615,3310,1615,--,Insertion_reverse,17080,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3311_3114,3311,3114,--,Insertion_reverse,15582,0,0.0,0.0,0.0,1,0.00012510947078693858,0.0,0.0064862061421388515
--_3311_3408,3311,3408,--,Deletion_reverse,15288,0,0.0,0.0,0.0,1,0.00012510947078693858,0.0,0.0064862061421388515
--_3312_3362,3312,3362,--,Deletion_reverse,15335,0,0.0,0.0,0.0,3,0.00037509377344336085,0.0,0.019458618426416555
--_3312_4125,3312,4125,--,Deletion_reverse,14572,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.0064862061421388515
--_3312_8125,3312,8125,--,Deletion_reverse,10572,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.0064862061421388515
--_3313_3327,3313,3327,--,Deletion_reverse,15371,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.0064862061421388515
--_3314_2895,3314,2895,--,Insertion_reverse,15804,0,0.0,0.0,0.0,1,0.00012512512512512512,0.0,0.0064862061421388515
--_3314_3340,3314,3340,--,Deletion_reverse,15359,0,0.0,0.0,0.0,2,0.00025025025025025025,0.0,0.012972412284277703
--_3315_3192,3315,3192,--,Insertion_reverse,15508,0,0.0,0.0,0.0,1,0.00012545477355413375,0.0,0.0064862061421388515
--_3315_3342,3315,3342,--,Deletion_reverse,15358,0,0.0,0.0,0.0,2,0.0002509095471082675,0.0,0.012972412284277703
--_3315_3582,3315,3582,--,Deletion_reverse,15118,0,0.0,0.0,0.0,1,0.00012545477355413375,0.0,0.0064862061421388515
--_3315_3940,3315,3940,--,Deletion_reverse,14760,0,0.0,0.0,0.0,2,0.0002509095471082675,0.0,0.012972412284277703
--_3316_3273,3316,3273,--,Insertion_reverse,15428,0,0.0,0.0,0.0,3,0.0003754223501439119,0.0,0.019458618426416555
--_3316_3334,3316,3334,--,Deletion_reverse,15367,0,0.0,0.0,0.0,1,0.00012514078338130396,0.0,0.0064862061421388515
--_3316_3428,3316,3428,--,Deletion_reverse,15273,0,0.0,0.0,0.0,1,0.00012514078338130396,0.0,0.0064862061421388515
--_3317_3233,3317,3233,--,Insertion_reverse,15469,0,0.0,0.0,0.0,1,0.00012561236025624922,0.0,0.0064862061421388515
--_3317_3940,3317,3940,--,Deletion_reverse,14762,0,0.0,0.0,0.0,1,0.00012561236025624922,0.0,0.0064862061421388515
--_3318_3360,3318,3360,--,Deletion_reverse,15343,0,0.0,0.0,0.0,1,0.00012536041118214867,0.0,0.0064862061421388515
--_3318_4752,3318,4752,--,Deletion_reverse,13951,0,0.0,0.0,0.0,1,0.00012536041118214867,0.0,0.0064862061421388515
--_331_373,331,373,--,Deletion_reverse,15343,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.0064862061421388515
--_3321_3285,3321,3285,--,Insertion_reverse,15421,0,0.0,0.0,0.0,1,0.00012512512512512512,0.0,0.0064862061421388515
--_3321_4064,3321,4064,--,Deletion_reverse,14642,0,0.0,0.0,0.0,1,0.00012512512512512512,0.0,0.0064862061421388515
--_3322_3429,3322,3429,--,Deletion_reverse,15278,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.0064862061421388515
--_3322_4922,3322,4922,--,Deletion_reverse,13785,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.0064862061421388515
--_3324_15332,3324,15332,--,Deletion_reverse,3377,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.0064862061421388515
--_3324_5450,3324,5450,--,Deletion_reverse,13259,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.0064862061421388515
--_3325_3240,3325,3240,--,Insertion_reverse,15470,0,0.0,0.0,0.0,2,0.00025025025025025025,0.0,0.012972412284277703
--_3326_3203,3326,3203,--,Insertion_reverse,15508,0,0.0,0.0,0.0,15,0.001886317907444668,0.0,0.09729309213208276
--_3331_3207,3331,3207,--,Insertion_reverse,15509,0,0.0,0.0,0.0,1,0.00012675877804537965,0.0,0.0064862061421388515
--_3331_3285,3331,3285,--,Insertion_reverse,15431,0,0.0,0.0,0.0,17,0.002154899226771454,0.0,0.11026550441636046
--_3334_3601,3334,3601,--,Deletion_reverse,15118,0,0.0,0.0,0.0,1,0.00013161358252171624,0.0,0.0064862061421388515
--_3334_3603,3334,3603,--,Deletion_reverse,15116,0,0.0,0.0,0.0,1,0.00013161358252171624,0.0,0.0064862061421388515
--_3337_3291,3337,3291,--,Insertion_reverse,15431,0,0.0,0.0,0.0,11,0.0014016309887869521,0.0,0.07134826756352736
--_3338_3326,3338,3326,--,Insertion_reverse,15397,1,0.0001352265043948614,0.0001250625312656328,0.00420180602026363,1,0.00012521913348359628,0.00012575452716297788,0.0064862061421388515
--_3339_1575,3339,1575,--,Insertion_reverse,17149,0,0.0,0.0,0.0,1,0.0001296512381693245,0.0,0.0064862061421388515
--_3339_3205,3339,3205,--,Insertion_reverse,15519,0,0.0,0.0,0.0,2,0.000259302476338649,0.0,0.012972412284277703
--_3341_3345,3341,3345,--,Deletion_reverse,15381,0,0.0,0.0,0.0,2,0.0002664890073284477,0.0,0.012972412284277703
--_3342_3218,3342,3218,--,Insertion_reverse,15509,0,0.0,0.0,0.0,18,0.00225140712945591,0.0,0.11675171055849932
--_3344_492,3344,492,--,Insertion_reverse,18237,0,0.0,0.0,0.0,1,0.00012575452716297788,0.0,0.0064862061421388515
--_3347_3434,3347,3434,--,Deletion_reverse,15298,1,0.00015234613040828764,0.00012561236025624922,0.00420180602026363,1,0.00012651821862348178,0.00012997140629061605,0.0064862061421388515
--_3348_4011,3348,4011,--,Deletion_reverse,14722,0,0.0,0.0,0.0,1,0.0001273074474856779,0.0,0.0064862061421388515
--_3349_3451,3349,3451,--,Deletion_reverse,15283,0,0.0,0.0,0.0,1,0.0001264702162640698,0.0,0.0064862061421388515
--_3355_3191,3355,3191,--,Insertion_reverse,15549,0,0.0,0.0,0.0,1,0.00012656625743576763,0.0,0.0064862061421388515
--_3356_2990,3356,2990,--,Insertion_reverse,15751,0,0.0,0.0,0.0,1,0.00012769761205465457,0.0,0.0064862061421388515
--_3357_2991,3357,2991,--,Insertion_reverse,15751,0,0.0,0.0,0.0,2,0.00025006251562890725,0.0,0.012972412284277703
--_335_404,335,404,--,Deletion_reverse,15316,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_335_544,335,544,--,Deletion_reverse,15176,0,0.0,0.0,0.0,1,0.00012498437695288088,0.0,0.0064862061421388515
--_3361_3390,3361,3390,--,Deletion_reverse,15356,0,0.0,0.0,0.0,1,0.00012510947078693858,0.0,0.0064862061421388515
--_3364_2867,3364,2867,--,Insertion_reverse,15882,0,0.0,0.0,0.0,1,0.00012619888944977284,0.0,0.0064862061421388515
--_3365_3460,3365,3460,--,Deletion_reverse,15290,0,0.0,0.0,0.0,2,0.0002518257365902795,0.0,0.012972412284277703
--_3367_3232,3367,3232,--,Insertion_reverse,15520,0,0.0,0.0,0.0,1,0.00012608750472828143,0.0,0.0064862061421388515
--_3370_3235,3370,3235,--,Insertion_reverse,15520,0,0.0,0.0,0.0,1,0.00012634238787113077,0.0,0.0064862061421388515
--_3370_3438,3370,3438,--,Deletion_reverse,15317,0,0.0,0.0,0.0,1,0.00012634238787113077,0.0,0.0064862061421388515
--_3372_3419,3372,3419,--,Deletion_reverse,15338,0,0.0,0.0,0.0,4,0.0005021971123666039,0.0,0.025944824568555406
--_3374_3439,3374,3439,--,Deletion_reverse,15320,0,0.0,0.0,0.0,1,0.00012978585334198572,0.0,0.0064862061421388515
--_3375_6802,3375,6802,--,Deletion_reverse,11958,0,0.0,0.0,0.0,1,0.00013267878466233248,0.0,0.0064862061421388515
--_3376_3275,3376,3275,--,Insertion_reverse,15486,0,0.0,0.0,0.0,2,0.0002664890073284477,0.0,0.012972412284277703
--_3376_3441,3376,3441,--,Deletion_reverse,15320,0,0.0,0.0,0.0,1,0.00013324450366422385,0.0,0.0064862061421388515
--_3377_3304,3377,3304,--,Insertion_reverse,15458,0,0.0,0.0,0.0,1,0.00013336889837289943,0.0,0.0064862061421388515
--_3385_3425,3385,3425,--,Deletion_reverse,15345,0,0.0,0.0,0.0,1,0.00012776287210936502,0.0,0.0064862061421388515
