cID_DI,sense,BP,RI,DVG_type,read_counts_virema,read_counts_ditector,pBP_virema,pRI_virema,pBP_ditector,pRI_ditector,rpht_virema,rpht_ditector,length_dvg,p(real)
--_4141_4141,--,4141,4141,Insertion_reverse,8,0,0.0011474469305794606,0.0011474469305794606,0.0,0.0010558268443975189,0.04079031854026542,0.0,15385,0.762322570013271
--_4163_4165,--,4163,4165,Deletion_reverse,1,0,0.00012679092177000128,0.00012610340479192938,0.0,0.0001277791975466394,0.005098789817533178,0.0,15383,0.6807850372069744
--_4174_4176,--,4174,4176,Deletion_reverse,7,0,0.0008854034910194789,0.0009029927760577915,0.0,0.0009137188356611409,0.03569152872273225,0.0,15383,0.6128840813773138
--_4181_4183,--,4181,4183,Deletion_reverse,1,0,0.0001257071024512885,0.00012634238787113077,0.0,0.00012539184952978057,0.005098789817533178,0.0,15383,0.7161591680347331
--_4200_4203,--,4200,4203,Deletion_reverse,1,0,0.00012591286829513975,0.0001295001295001295,0.0,0.00012653422750854106,0.005098789817533178,0.0,15382,0.6986729642376116
--_4201_4204,--,4201,4204,Deletion_reverse,1,0,0.00012600806451612903,0.0001291655902867476,0.0,0.00012532898859506203,0.005098789817533178,0.0,15382,0.7192189435400093
--_4218_4221,--,4218,4221,Deletion_reverse,2,0,0.0002584647195657793,0.00025154068670607473,0.0,0.00025056376847907793,0.010197579635066355,0.0,15382,0.6809257798515282
--_4227_3577,--,4227,3577,Insertion_reverse,1,0,0.00012577034335303736,0.00012554927809165097,0.0,0.0001282873636946761,0.005098789817533178,0.0,16035,0.65435357039028
--_4229_4231,--,4229,4231,Deletion_reverse,3,0,0.0003773584905660377,0.00037716872014080966,0.0,0.00037603409375783404,0.015296369452599533,0.0,15383,0.6827058750616912
--_4257_4259,--,4257,4259,Deletion_reverse,2,0,0.00027085590465872155,0.0002559508574353724,0.0,0.0002504696305572949,0.010197579635066355,0.0,15383,0.700090328513853
--_4267_4038,--,4267,4038,Insertion_reverse,1,0,0.00012608750472828143,0.0001257387149503332,0.0,0.00012634238787113077,0.005098789817533178,0.0,15614,0.6543241018490286
--_4275_3775,--,4275,3775,Insertion_reverse,1,0,0.00012795905310300704,0.00012701638511367967,0.0,0.00012691965985531158,0.005098789817533178,0.0,15885,0.6385414419349306
--_4277_4071,--,4277,4071,Insertion_reverse,2,0,0.0002543881963876876,0.0002512562814070352,0.0,0.0002502815667626079,0.010197579635066355,0.0,15591,0.665642644265533
--_4277_4279,--,4277,4279,Deletion_reverse,1,0,0.0001271940981938438,0.00012846865364850977,0.0,0.00012759984688018373,0.005098789817533178,0.0,15383,0.6732623545440347
--_4278_4280,--,4278,4280,Deletion_reverse,1,0,0.00012698412698412698,0.0001271940981938438,0.0,0.0001258970162407151,0.005098789817533178,0.0,15383,0.6807850372069744
--_4282_4285,--,4282,4285,Deletion_reverse,3,0,0.0003781194857574994,0.00037683708076874763,0.0,0.000375,0.015296369452599533,0.0,15382,0.7671961483285161
--_4283_4285,--,4283,4285,Deletion_reverse,17,0,0.0021518987341772153,0.0021354101243562366,0.0,0.002125,0.08667942689806403,0.0,15383,0.6973690744714303
--_4284_4284,--,4284,4284,Insertion_reverse,4,0,0.0005034612964128383,0.0005034612964128383,0.0,0.0005003752814610958,0.02039515927013271,0.0,15385,0.7872502187744191
--_4286_4100,--,4286,4100,Insertion_reverse,1,1,0.0001302252897512697,0.00012751849018107625,0.00013085579691180318,0.00012501562695336918,0.005098789817533178,0.00797317377843204,15571,0.5841680899266537
--_4289_4043,--,4289,4043,Insertion_reverse,2,2,0.0002541619011310205,0.00027909572983533354,0.00025526483726866624,0.00026624068157614486,0.010197579635066355,0.01594634755686408,15631,0.6765410825053247
--_4363_4365,--,4363,4365,Deletion_reverse,2,0,0.00025078369905956113,0.00025119316754584274,0.0,0.00025198437696862794,0.010197579635066355,0.0,15383,0.7396507478061545
--_4379_4382,--,4379,4382,Deletion_reverse,1,0,0.00012588116817724068,0.0001257071024512885,0.0,0.0001268713524486171,0.005098789817533178,0.0,15382,0.6080033493641849
--_4385_4136,--,4385,4136,Insertion_reverse,1,0,0.00012610340479192938,0.00012709710218607016,0.0,0.00013058239749281798,0.005098789817533178,0.0,15634,0.5809692731107141
--_4388_4098,--,4388,4098,Insertion_reverse,1,1,0.00012848515996402416,0.0001295672454003628,0.0001375515818431912,0.00012634238787113077,0.005098789817533178,0.00797317377843204,15675,0.6215620330446323
--_4626_4628,--,4626,4628,Deletion_reverse,7,0,0.0008808355354221719,0.0008795074758135445,0.0,0.0008699975142928163,0.03569152872273225,0.0,15383,0.7712800603277283
--_4632_11372,--,4632,11372,Deletion_reverse,1,0,0.00014718869590815426,0.00013071895424836603,0.0,0.0001252661906551422,0.005098789817533178,0.0,8645,0.5308103986797319
--_4639_4641,--,4639,4641,Deletion_reverse,2,0,0.00025568908207619537,0.00025138260432378077,0.0,0.00026219192448872575,0.010197579635066355,0.0,15383,0.5754008497806634
--_4641_4643,--,4641,4643,Deletion_reverse,1,0,0.00012569130216189038,0.00012599218848431397,0.0,0.00012521913348359628,0.005098789817533178,0.0,15383,0.5027031254105724
--_4643_4645,--,4643,4645,Deletion_reverse,1,0,0.00012599218848431397,0.00012564392511622062,0.0,0.000125,0.005098789817533178,0.0,15383,0.5015052426238035
--_4644_4647,--,4644,4647,Deletion_reverse,1,0,0.00012608750472828143,0.00012664640324214793,0.0,0.00013303179459890914,0.005098789817533178,0.0,15382,0.6464437290237667
--_4644_4648,--,4644,4648,Deletion_reverse,1,0,0.00012608750472828143,0.00012569130216189038,0.0,0.00012653422750854106,0.005098789817533178,0.0,15381,0.6805075484513704
--_4650_4652,--,4650,4652,Deletion_reverse,2,0,0.0002530044275774826,0.0002714440825190011,0.0,0.0002501250625312656,0.010197579635066355,0.0,15383,0.5013625263264744
--_4653_4688,--,4653,4688,Deletion_reverse,1,0,0.00013267878466233248,0.00012559658377292137,0.0,0.000125,0.005098789817533178,0.0,15350,0.7060615579767674
--_4659_4661,--,4659,4661,Deletion_reverse,1,0,0.00012941633234114146,0.0001258019876714052,0.0,0.000125,0.005098789817533178,0.0,15383,0.6916262336781481
--_4665_4667,--,4665,4667,Deletion_reverse,2,0,0.00025329280648429586,0.0002657101102696958,0.0,0.0002501250625312656,0.010197579635066355,0.0,15383,0.7707426665381975
--_4666_4200,--,4666,4200,Insertion_reverse,1,0,0.00012591286829513975,0.00012591286829513975,0.0,0.00012514078338130396,0.005098789817533178,0.0,15851,0.5051338038632592
--_4679_4686,--,4679,4686,Deletion_reverse,1,0,0.0001410039481105471,0.00012564392511622062,0.0,0.000125,0.005098789817533178,0.0,15378,0.7078287910072895
--_4693_9764,--,4693,9764,Deletion_reverse,1,0,0.0001257071024512885,0.0001266784899923993,0.0,0.00012594458438287153,0.005098789817533178,0.0,10314,0.513348249960957
--_4700_4702,--,4700,4702,Deletion_reverse,1,0,0.0001258970162407151,0.0001259287243420224,0.0,0.00012498437695288088,0.005098789817533178,0.0,15383,0.6251559877751569
--_4710_4602,--,4710,4602,Insertion_reverse,2,0,0.0002567064561673726,0.00025113008538422905,0.0,0.0002492833104823632,0.010197579635066355,0.0,15493,0.5956559923256911
--_4853_4855,--,4853,4855,Deletion_reverse,1,0,0.0001255020080321285,0.00012548625925461163,0.0,0.00012501562695336918,0.005098789817533178,0.0,15383,0.7300562277869407
--_4854_4854,--,4854,4854,Insertion_reverse,2,0,0.000251004016064257,0.000251004016064257,0.0,0.0002605184316790413,0.010197579635066355,0.0,15385,0.7766043755235421
--_4865_4867,--,4865,4867,Deletion_reverse,2,0,0.00025075225677031093,0.00025113008538422905,0.0,0.0002621231979030144,0.010197579635066355,0.0,15383,0.589590765473275
--_4891_4928,--,4891,4928,Deletion_reverse,3,0,0.0004664179104477612,0.00039195192056441075,0.0,0.0003757985719654265,0.015296369452599533,0.0,15348,0.5808189440592092
--_4927_4768,--,4927,4768,Insertion_reverse,2,0,0.0002613012803762738,0.000251004016064257,0.0,0.00024996875390576176,0.010197579635066355,0.0,15544,0.667464434417764
--_502_13955,--,502,13955,Deletion_reverse,1,0,0.00012698412698412698,0.000125517760763148,0.0,0.00012653422750854106,0.005098789817533178,0.0,1932,0.6732346074748058
--_502_505,--,502,505,Deletion_reverse,2,0,0.00025396825396825396,0.0002549069589599796,0.0,0.00025003125390673836,0.010197579635066355,0.0,15382,0.7491815556154312
--_502_595,--,502,595,Deletion_reverse,1,0,0.00012698412698412698,0.0001264702162640698,0.0,0.00013020833333333333,0.005098789817533178,0.0,15292,0.6764716753650879
--_503_1674,--,503,1674,Deletion_reverse,1,0,0.0001258019876714052,0.000125344697919278,0.0,0.00012545477355413375,0.005098789817533178,0.0,14214,0.5979813869765414
--_503_332,--,503,332,Insertion_reverse,1,0,0.0001258019876714052,0.00012509382036527395,0.0,0.00012498437695288088,0.005098789817533178,0.0,15556,0.7020041476429155
--_5054_5359,--,5054,5359,Deletion_reverse,1,1,0.00012583364791745311,0.00012653422750854106,0.00013187392852433074,0.0001266624445851805,0.005098789817533178,0.00797317377843204,15080,0.5692915903071141
--_5055_5057,--,5055,5057,Deletion_reverse,2,0,0.00025135101168782207,0.0002626740215392698,0.0,0.000251414204902577,0.010197579635066355,0.0,15383,0.613203048091541
--_506_508,--,506,508,Deletion_reverse,1,0,0.00013171759747102212,0.0001295672454003628,0.0,0.00012594458438287153,0.005098789817533178,0.0,15383,0.6593578001879755
--_5071_4668,--,5071,4668,Insertion_reverse,1,0,0.00012556504269211453,0.00013164823591363875,0.0,0.00012503125781445363,0.005098789817533178,0.0,15788,0.6729814676458282
--_5071_4910,--,5071,4910,Insertion_reverse,2,0,0.00025113008538422905,0.0002509095471082675,0.0,0.00025003125390673836,0.010197579635066355,0.0,15546,0.6724959814903545
--_5093_4666,--,5093,4666,Insertion_reverse,1,0,0.00021920210434020167,0.00012591286829513975,0.0,0.00012503125781445363,0.005098789817533178,0.0,15812,0.6372914859264116
--_5109_5111,--,5109,5111,Deletion_reverse,1,0,0.00012610340479192938,0.00012804097311139564,0.0,0.00012528188423953897,0.005098789817533178,0.0,15383,0.7192189435400093
--_5109_5519,--,5109,5519,Deletion_reverse,1,1,0.00012610340479192938,0.0001268874508311128,0.00012503125781445363,0.00012968486577616392,0.005098789817533178,0.00797317377843204,14975,0.664969220753987
--_510_512,--,510,512,Deletion_reverse,3,0,0.0003763171098845961,0.0003772635814889336,0.0,0.00038422131147540983,0.015296369452599533,0.0,15383,0.6294500443496216
--_5111_5113,--,5111,5113,Deletion_reverse,1,0,0.00012804097311139564,0.00013138877939823938,0.0,0.00012577034335303736,0.005098789817533178,0.0,15383,0.7162096572613241
--_5114_4848,--,5114,4848,Insertion_reverse,1,0,0.00013509862199405565,0.00012559658377292137,0.0,0.00012621481761958855,0.005098789817533178,0.0,15651,0.62350241707335
--_5115_5117,--,5115,5117,Deletion_reverse,2,0,0.0002514774299006664,0.00027266530334015,0.0,0.0002530044275774826,0.010197579635066355,0.0,15383,0.721200237917777
--_511_363,--,511,363,Insertion_reverse,1,0,0.00012545477355413375,0.00012509382036527395,0.0,0.000125,0.005098789817533178,0.0,15533,0.5216075088843094
--_5128_5155,--,5128,5155,Deletion_reverse,1,0,0.00012632642748863063,0.00012588116817724068,0.0,0.00014692918013517486,0.005098789817533178,0.0,15358,0.676496349188939
--_5129_5132,--,5129,5132,Deletion_reverse,2,0,0.0002535496957403651,0.00025138260432378077,0.0,0.0002509410288582183,0.010197579635066355,0.0,15382,0.7261333000987283
--_5137_5139,--,5137,5139,Deletion_reverse,2,0,0.00025150905432595576,0.0002516989680342311,0.0,0.00025393600812595224,0.010197579635066355,0.0,15383,0.6424579295468604
--_5138_4037,--,5138,4037,Insertion_reverse,2,0,0.00025348542458808617,0.0002514774299006664,0.0,0.0002566735112936345,0.010197579635066355,0.0,16486,0.6555176892337464
--_5139_5142,--,5139,5142,Deletion_reverse,3,0,0.0003775484520513466,0.0003773584905660377,0.0,0.00038260425966075756,0.015296369452599533,0.0,15382,0.5364893890655835
--_5145_4036,--,5145,4036,Insertion_reverse,1,0,0.00012578616352201257,0.00012572290671360322,0.0,0.00012970168612191958,0.005098789817533178,0.0,16494,0.5703800678370325
--_5146_13487,--,5146,13487,Deletion_reverse,1,1,0.00012584948401711554,0.00012675877804537965,0.00013493455673998112,0.00012553351744915893,0.005098789817533178,0.00797317377843204,7044,0.619696684210946
--_5155_5158,--,5155,5158,Deletion_reverse,2,0,0.00025176233635448137,0.0002587991718426501,0.0,0.0003090712409210323,0.010197579635066355,0.0,15382,0.561212982577631
--_5162_5165,--,5162,5165,Deletion_reverse,1,0,0.00012627857052658164,0.00012632642748863063,0.0,0.00012884937508053087,0.005098789817533178,0.0,15382,0.5342419206987344
--_5164_10847,--,5164,10847,Deletion_reverse,25,18,0.003161355589276682,0.0031458411979363283,0.0023510971786833857,0.0031426775612822125,0.12746974543832945,0.1435171280117767,9702,0.7017412161621509
--_5166_5168,--,5166,5168,Deletion_reverse,1,0,0.0001264702162640698,0.00012655024044545685,0.0,0.00012993762993762994,0.005098789817533178,0.0,15383,0.6863460042740027
--_516_518,--,516,518,Deletion_reverse,1,0,0.0001257071024512885,0.00013336889837289943,0.0,0.00013935340022296544,0.005098789817533178,0.0,15383,0.656854653577784
--_5178_5266,--,5178,5266,Deletion_reverse,4,0,0.0005266622778143515,0.0005046681806712087,0.0,0.0005705320211096848,0.02039515927013271,0.0,15297,0.5175431003008346
--_518_520,--,518,520,Deletion_reverse,1,0,0.00013336889837289943,0.00012675877804537965,0.0,0.0001383700013837,0.005098789817533178,0.0,15383,0.6916262336781481
--_518_521,--,518,521,Deletion_reverse,1,0,0.00013336889837289943,0.0001256281407035176,0.0,0.0001261193088661874,0.005098789817533178,0.0,15382,0.6916262336781481
--_51_51,--,51,51,Insertion_reverse,1,0,0.00012489072061945796,0.00012489072061945796,0.0,0.00012442453651860148,0.005098789817533178,0.0,15385,0.6344639833258353
--_51_53,--,51,53,Deletion_reverse,1,0,0.00012489072061945796,0.00012504689258471927,0.0,0.00012439358129120537,0.005098789817533178,0.0,15383,0.6344639833258353
--_521_527,--,521,527,Deletion_reverse,2,0,0.0002512562814070352,0.0002550044625780951,0.0,0.00025135101168782207,0.010197579635066355,0.0,15379,0.6406062759735558
--_522_268,--,522,268,Insertion_reverse,1,0,0.00013304949441192123,0.00012510947078693858,0.0,0.00012504689258471927,0.005098789817533178,0.0,15639,0.5740316071775524
--_5289_5291,--,5289,5291,Deletion_reverse,3,0,0.0003790750568612585,0.0003786922494319616,0.0,0.0003755633450175263,0.015296369452599533,0.0,15383,0.5168057227255252
--_528_532,--,528,532,Deletion_reverse,2,0,0.00026062027625749283,0.00025075225677031093,0.0,0.00025006251562890725,0.010197579635066355,0.0,15381,0.6894953827007619
--_5308_5115,--,5308,5115,Insertion_reverse,1,0,0.00012603982858583313,0.0001257387149503332,0.0,0.00012504689258471927,0.005098789817533178,0.0,15578,0.6428822413238229
--_530_151,--,530,151,Insertion_reverse,1,0,0.00012674271229404308,0.00012490632025980515,0.0,0.00012489072061945796,0.005098789817533178,0.0,15764,0.5865151061583487
--_530_606,--,530,606,Deletion_reverse,1,0,0.00012674271229404308,0.00012805736970162632,0.0,0.00012706480304955527,0.005098789817533178,0.0,15309,0.6291611673842831
--_5311_5313,--,5311,5313,Deletion_reverse,1,0,0.00012599218848431397,0.0001260239445494644,0.0,0.00012510947078693858,0.005098789817533178,0.0,15383,0.5983882439400305
--_5313_8043,--,5313,8043,Deletion_reverse,1,1,0.0001260239445494644,0.0001263902932254803,0.00012510947078693858,0.00012553351744915893,0.005098789817533178,0.00797317377843204,12655,0.6070379918993657
--_5314_5316,--,5314,5316,Deletion_reverse,1,0,0.00012600806451612903,0.0001260239445494644,0.0,0.00012586532410320956,0.005098789817533178,0.0,15383,0.5862916345812808
--_531_533,--,531,533,Deletion_reverse,1,0,0.00012564392511622062,0.00012600806451612903,0.0,0.00012503125781445363,0.005098789817533178,0.0,15383,0.7123771990614938
--_531_534,--,531,534,Deletion_reverse,1,0,0.00012564392511622062,0.00012938284383490748,0.0,0.0001250625312656328,0.005098789817533178,0.0,15382,0.6777603856282847
--_5325_10462,--,5325,10462,Deletion_reverse,1,1,0.00012640626975097966,0.0001265022137887413,0.00012521913348359628,0.00012548625925461163,0.005098789817533178,0.00797317377843204,10248,0.5377138841898715
--_5325_5110,--,5325,5110,Insertion_reverse,1,1,0.00012640626975097966,0.00012721027859051011,0.00012521913348359628,0.0001252661906551422,0.005098789817533178,0.00797317377843204,15600,0.6304127257159371
--_5326_3429,--,5326,3429,Insertion_reverse,1,0,0.00012703252032520327,0.00012655024044545685,0.0,0.00012861736334405144,0.005098789817533178,0.0,17282,0.5901379517001074
--_5326_5328,--,5326,5328,Deletion_reverse,1,0,0.00012703252032520327,0.00012632642748863063,0.0,0.00012733987011333248,0.005098789817533178,0.0,15383,0.6240945865290539
--_5327_4639,--,5327,4639,Insertion_reverse,1,0,0.0001271294177472667,0.00012784454103809768,0.0,0.00013708019191226866,0.005098789817533178,0.0,16073,0.6015242522596315
--_5336_5338,--,5336,5338,Deletion_reverse,1,0,0.00012651821862348178,0.00012679092177000128,0.0,0.000125,0.005098789817533178,0.0,15383,0.5997130014158346
--_5339_5341,--,5339,5341,Deletion_reverse,8,0,0.00101010101010101,0.0010094637223974764,0.0,0.0010197578075207138,0.04079031854026542,0.0,15383,0.6542513352309797
--_533_382,--,533,382,Insertion_reverse,1,0,0.00012600806451612903,0.00012507817385866166,0.0,0.00012507817385866166,0.005098789817533178,0.0,15536,0.6776135323511238
--_5340_5342,--,5340,5342,Deletion_reverse,1,0,0.00012623074981065388,0.00012840267077555214,0.0,0.00013206550449022716,0.005098789817533178,0.0,15383,0.5309762395947192
--_5341_5347,--,5341,5347,Deletion_reverse,2,0,0.0002523659305993691,0.0002532286654849329,0.0,0.00025003125390673836,0.010197579635066355,0.0,15379,0.5726107017167871
--_5342_5345,--,5342,5345,Deletion_reverse,3,0,0.0003852080123266564,0.0003786922494319616,0.0,0.0004018215912135012,0.015296369452599533,0.0,15382,0.6327733758779254
--_5351_5355,--,5351,5355,Deletion_reverse,1,0,0.00012621481761958855,0.00012758356723653993,0.0,0.0001287664177182591,0.005098789817533178,0.0,15381,0.5928245984895666
--_5357_5359,--,5357,5359,Deletion_reverse,3,0,0.0003785966683493185,0.0003796026825256232,0.0,0.00037998733375554147,0.015296369452599533,0.0,15383,0.6775510861740862
--_5359_5361,--,5359,5361,Deletion_reverse,1,0,0.00012653422750854106,0.00012624668602449185,0.0,0.00012539184952978057,0.005098789817533178,0.0,15383,0.6355321447210976
--_5369_5371,--,5369,5371,Deletion_reverse,7,0,0.0008942258559018906,0.0008832807570977918,0.0,0.0008910386965376783,0.03569152872273225,0.0,15383,0.7321475082314144
--_5375_5377,--,5375,5377,Deletion_reverse,1,0,0.0001261193088661874,0.0001265022137887413,0.0,0.0001250625312656328,0.005098789817533178,0.0,15383,0.6644199384152714
--_5385_5388,--,5385,5388,Deletion_reverse,2,0,0.0002543558438255119,0.0002524296352391771,0.0,0.0002501250625312656,0.010197579635066355,0.0,15382,0.6911334434182735
--_5389_5434,--,5389,5434,Deletion_reverse,1,0,0.00012623074981065388,0.00012619888944977284,0.0,0.00012588116817724068,0.005098789817533178,0.0,15340,0.566595035204528
--_538_577,--,538,577,Deletion_reverse,1,1,0.00012599218848431397,0.00012542330364981815,0.00012503125781445363,0.00012517211165352359,0.005098789817533178,0.00797317377843204,15346,0.6077031447203816
--_5391_5394,--,5391,5394,Deletion_reverse,2,0,0.00025329280648429586,0.00025265285497726126,0.0,0.00025,0.010197579635066355,0.0,15382,0.6853367172977239
--_539_541,--,539,541,Deletion_reverse,9,0,0.0011320754716981133,0.0011288097328483633,0.0,0.0011252813203300824,0.0458891083577986,0.0,15383,0.7120693347420878
--_5411_5452,--,5411,5452,Deletion_reverse,2,2,0.00025464731347084286,0.0002522386177323748,0.0002505951635133442,0.00025246149962130775,0.010197579635066355,0.01594634755686408,15344,0.6590341118280579
--_543_545,--,543,545,Deletion_reverse,1,0,0.00012682308180088776,0.00012674271229404308,0.0,0.00012504689258471927,0.005098789817533178,0.0,15383,0.7177337385326051
--_544_546,--,544,546,Deletion_reverse,1,0,0.0001278118609406953,0.00012554927809165097,0.0,0.00012507817385866166,0.005098789817533178,0.0,15383,0.7107117896892394
--_54_59,--,54,59,Deletion_reverse,1,0,0.0001250625312656328,0.00012503125781445363,0.0,0.0001243008079552517,0.005098789817533178,0.0,15380,0.6227997681233125
--_551_856,--,551,856,Deletion_reverse,1,1,0.00012518778167250875,0.00012528188423953897,0.00012498437695288088,0.00012503125781445363,0.005098789817533178,0.00797317377843204,15080,0.647841996723775
--_552_622,--,552,622,Deletion_reverse,1,2,0.00012701638511367967,0.000125203455615375,0.00025006251562890725,0.000125,0.005098789817533178,0.01594634755686408,15315,0.5710716680766429
--_5535_5535,--,5535,5535,Insertion_reverse,1,0,0.00012640626975097966,0.00012640626975097966,0.0,0.0001256281407035176,0.005098789817533178,0.0,15385,0.6167387298177147
--_5539_5279,--,5539,5279,Insertion_reverse,2,0,0.00025516713447307985,0.00025220680958385876,0.0,0.0002501876407305479,0.010197579635066355,0.0,15645,0.6797671934036809
--_5544_5546,--,5544,5546,Deletion_reverse,1,0,0.00012632642748863063,0.00013027618551328816,0.0,0.00014007564084605686,0.005098789817533178,0.0,15383,0.5160488985828944
--_554_557,--,554,557,Deletion_reverse,1,0,0.00012970168612191958,0.00012675877804537965,0.0,0.00012507817385866166,0.005098789817533178,0.0,15382,0.7359871905025305
--_5562_5565,--,5562,5565,Deletion_reverse,2,0,0.00033973161202649905,0.0002990430622009569,0.0,0.0002547446185199338,0.010197579635066355,0.0,15382,0.5271562249508973
--_5568_4693,--,5568,4693,Insertion_reverse,1,0,0.00015800284405119292,0.0001257071024512885,0.0,0.000125,0.005098789817533178,0.0,16260,0.6673901595609475
--_5578_5074,--,5578,5074,Insertion_reverse,1,1,0.00012616704516780217,0.000125517760763148,0.00012536041118214867,0.00012507817385866166,0.005098789817533178,0.00797317377843204,15889,0.5410971305910038
--_557_559,--,557,559,Deletion_reverse,2,0,0.0002535175560907593,0.00027162841233192993,0.0,0.0002508466072996363,0.010197579635066355,0.0,15383,0.5394458289016867
--_5582_5584,--,5582,5584,Deletion_reverse,1,0,0.00012655024044545685,0.00012627857052658164,0.0,0.00012503125781445363,0.005098789817533178,0.0,15383,0.5938757030683826
--_5585_5161,--,5585,5161,Insertion_reverse,1,0,0.00012634238787113077,0.00012658227848101267,0.0,0.00014779781259237365,0.005098789817533178,0.0,15809,0.6747446607635653
--_5585_5657,--,5585,5657,Deletion_reverse,1,1,0.00012634238787113077,0.00012588116817724068,0.00012503125781445363,0.0001255020080321285,0.005098789817533178,0.00797317377843204,15313,0.526395723849596
--_5602_5265,--,5602,5265,Insertion_reverse,1,0,0.0001296512381693245,0.00012621481761958855,0.0,0.00014251104460595695,0.005098789817533178,0.0,15722,0.6335705482756036
--_5602_5452,--,5602,5452,Insertion_reverse,2,0,0.000259302476338649,0.0002522386177323748,0.0,0.00025246149962130775,0.010197579635066355,0.0,15535,0.711861447009877
--_5602_5605,--,5602,5605,Deletion_reverse,3,0,0.00038895371450797355,0.00040069453719780956,0.0,0.0003763643206624012,0.015296369452599533,0.0,15382,0.785320848716518
--_5604_4635,--,5604,4635,Insertion_reverse,1,0,0.00013116474291710389,0.00012733987011333248,0.0,0.000245398773006135,0.005098789817533178,0.0,16354,0.6644637358985556
--_5672_5674,--,5672,5674,Deletion_reverse,2,0,0.0002762812543168946,0.0002529404325281396,0.0,0.00026602819898909286,0.010197579635066355,0.0,15383,0.700090328513853
--_5680_5682,--,5680,5682,Deletion_reverse,12,0,0.0015153428463189798,0.001514386673397274,0.0,0.0015,0.06118547781039813,0.0,15383,0.5633868526783228
--_5683_5685,--,5683,5685,Deletion_reverse,1,0,0.00012663036596175764,0.0001263902932254803,0.0,0.00012503125781445363,0.005098789817533178,0.0,15383,0.7359379583019642
--_5686_3404,--,5686,3404,Insertion_reverse,1,0,0.00012838618564642445,0.00012547051442910915,0.0,0.0001257387149503332,0.005098789817533178,0.0,17667,0.709086882140782
--_5689_5691,--,5689,5691,Deletion_reverse,1,0,0.00013135426244581636,0.0001266784899923993,0.0,0.00012498437695288088,0.005098789817533178,0.0,15383,0.7291980091311284
--_5698_5701,--,5698,5701,Deletion_reverse,1,0,0.00012615112905260502,0.00012610340479192938,0.0,0.00012512512512512512,0.005098789817533178,0.0,15382,0.6791503816457425
--_569_571,--,569,571,Deletion_reverse,5,0,0.0006335529650278763,0.0006271951831409935,0.0,0.000625,0.02549394908766589,0.0,15383,0.6439136175877512
--_56_58,--,56,58,Deletion_reverse,4,0,0.0005004378831477543,0.0005003126954346467,0.0,0.0004972650422675286,0.02039515927013271,0.0,15383,0.681453630888613
--_570_570,--,570,570,Insertion_reverse,1,0,0.00012635835228708617,0.00012635835228708617,0.0,0.0001250625312656328,0.005098789817533178,0.0,15385,0.6947035789180522
--_5718_5720,--,5718,5720,Deletion_reverse,2,0,0.0002535175560907593,0.00025358184354000256,0.0,0.00025559105431309905,0.010197579635066355,0.0,15383,0.7329215888558727
--_5719_5726,--,5719,5726,Deletion_reverse,2,0,0.00025783163594173,0.00025233409033560434,0.0,0.00025006251562890725,0.010197579635066355,0.0,15378,0.6651585026800964
--_5727_5730,--,5727,5730,Deletion_reverse,13,0,0.0016424510423247,0.001640585562847047,0.0,0.001625,0.06628426762793131,0.0,15382,0.6398530836229607
--_5730_5732,--,5730,5732,Deletion_reverse,1,0,0.00012619888944977284,0.0001272264631043257,0.0,0.00012691965985531158,0.005098789817533178,0.0,15383,0.6277384435810867
--_573_369,--,573,369,Insertion_reverse,1,2,0.00012698412698412698,0.00012515644555694618,0.00025009378516943853,0.0001250625312656328,0.005098789817533178,0.01594634755686408,15589,0.6367422133852062
--_575_577,--,575,577,Deletion_reverse,1,0,0.00012523481527864746,0.00012542330364981815,0.0,0.00012517211165352359,0.005098789817533178,0.0,15383,0.7106596971572506
--_581_595,--,581,595,Deletion_reverse,1,0,0.00012559658377292137,0.0001264702162640698,0.0,0.00013020833333333333,0.005098789817533178,0.0,15371,0.6764716753650879
--_581_630,--,581,630,Deletion_reverse,2,2,0.00025119316754584274,0.000290065264684554,0.00025021894157387716,0.00025799793601651185,0.010197579635066355,0.01594634755686408,15336,0.6393265228556633
--_582_237,--,582,237,Insertion_reverse,1,1,0.00012569130216189038,0.0001252975817566721,0.00012501562695336918,0.00012496875781054737,0.005098789817533178,0.00797317377843204,15730,0.7098541514780543
--_582_260,--,582,260,Insertion_reverse,1,1,0.00012569130216189038,0.000126806999746386,0.00012501562695336918,0.00012504689258471927,0.005098789817533178,0.00797317377843204,15707,0.6314622260546653
--_582_305,--,582,305,Insertion_reverse,1,1,0.00012569130216189038,0.00012542330364981815,0.00012501562695336918,0.00012637432073802604,0.005098789817533178,0.00797317377843204,15662,0.646660325030789
--_582_306,--,582,306,Insertion_reverse,1,1,0.00012569130216189038,0.00012515644555694618,0.00012501562695336918,0.00012561236025624922,0.005098789817533178,0.00797317377843204,15661,0.660631274449111
--_582_318,--,582,318,Insertion_reverse,1,1,0.00012569130216189038,0.0001250625312656328,0.00012501562695336918,0.00013791201213625708,0.005098789817533178,0.00797317377843204,15649,0.5843148459366109
--_582_584,--,582,584,Deletion_reverse,1,0,0.00012569130216189038,0.00012509382036527395,0.0,0.00012509382036527395,0.005098789817533178,0.0,15383,0.7329521579495282
--_5846_5848,--,5846,5848,Deletion_reverse,1,0,0.00012596044841919638,0.0001259287243420224,0.0,0.00012773023374632777,0.005098789817533178,0.0,15383,0.5768307254640249
