cID_DI,BP,RI,sense,DVG_type,length_dvg,read_counts_virema,pBP_virema,pRI_virema,rpht_virema,read_counts_ditector,pBP_ditector,pRI_ditector,rpht_ditector
--_13332_15088,13332,15088,--,Deletion_reverse,13629,0,0.0,0.0,0.0,1,0.0001306506401881369,0.0,0.005324777055578265
--_13334_14995,13334,14995,--,Deletion_reverse,13724,0,0.0,0.0,0.0,1,0.00012517211165352359,0.0,0.005324777055578265
--_13340_13054,13340,13054,--,Insertion_reverse,15671,0,0.0,0.0,0.0,1,0.00012651821862348178,0.0,0.005324777055578265
--_13340_13342,13340,13342,--,Deletion_reverse,15383,2,0.00027078256160303275,0.0002706726214643389,0.006727382640473468,0,0.0,0.00025034422330704717,0.0
--_13342_13344,13342,13344,--,Deletion_reverse,15383,1,0.00013533631073216944,0.00013542795232936077,0.003363691320236734,0,0.0,0.00012588116817724068,0.0
--_13344_13346,13344,13346,--,Deletion_reverse,15383,1,0.00013542795232936077,0.00013583265417006248,0.003363691320236734,0,0.0,0.0001260239445494644,0.0
--_13347_13349,13347,13349,--,Deletion_reverse,15383,7,0.0009470978216750102,0.000946073793755913,0.023545839241657138,0,0.0,0.0008753282480930349,0.0
--_13349_12713,13349,12713,--,Insertion_reverse,16021,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
--_13351_13354,13351,13354,--,Deletion_reverse,15382,1,0.0001353729524840937,0.0001352265043948614,0.003363691320236734,0,0.0,0.00012503125781445363,0.0
--_13352_12077,13352,12077,--,Insertion_reverse,16660,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
--_13358_13360,13358,13360,--,Deletion_reverse,15383,1,0.00013509862199405565,0.00013561160835367508,0.003363691320236734,0,0.0,0.00012517211165352359,0.0
--_13360_13362,13360,13362,--,Deletion_reverse,15383,1,0.00013561160835367508,0.0001398014818957081,0.003363691320236734,0,0.0,0.00012871669455528383,0.0
--_13363_13365,13363,13365,--,Deletion_reverse,15383,1,0.00013508037282182898,0.00013931457230426304,0.003363691320236734,0,0.0,0.00012682308180088776,0.0
--_13367_4937,13367,4937,--,Insertion_reverse,23815,0,0.0,0.0,0.0,2,0.00026281208935611036,0.0,0.01064955411115653
--_13368_13370,13368,13370,--,Deletion_reverse,15383,16,0.0022318314967219974,0.0021647950209714517,0.053819061123787745,0,0.0,0.0020007502813555083,0.0
--_13369_13369,13369,13369,--,Insertion_reverse,15385,1,0.0001356300013563,0.0001356300013563,0.003363691320236734,0,0.0,0.0001252661906551422,0.0
--_13372_13374,13372,13374,--,Deletion_reverse,15383,1,0.00013603591348115902,0.00013663068725235688,0.003363691320236734,0,0.0,0.00012672665061462426,0.0
--_13373_13375,13373,13375,--,Deletion_reverse,15383,1,0.00013679890560875513,0.00013515339910798757,0.003363691320236734,0,0.0,0.00012547051442910915,0.0
--_13376_13378,13376,13378,--,Deletion_reverse,15383,1,0.00013531799729364006,0.0001367801942278758,0.003363691320236734,0,0.0,0.00012861736334405144,0.0
--_13379_13381,13379,13381,--,Deletion_reverse,15383,10,0.0013555645926528399,0.0014029180695847362,0.033636913202367336,0,0.0,0.0012845215157353885,0.0
--_13386_13389,13386,13389,--,Deletion_reverse,15382,1,0.0001513317191283293,0.00013502565487442613,0.003363691320236734,0,0.0,0.00012768130745658836,0.0
--_13393_13335,13393,13335,--,Insertion_reverse,15443,0,0.0,0.0,0.0,1,0.000128783000643915,0.0,0.005324777055578265
--_13396_13398,13396,13398,--,Deletion_reverse,15383,1,0.00013520822065981613,0.00013531799729364006,0.003363691320236734,0,0.0,0.0001258019876714052,0.0
--_13397_14399,13397,14399,--,Deletion_reverse,14383,0,0.0,0.0,0.0,3,0.0003757985719654265,0.0,0.015974331166734797
--_13399_13401,13399,13401,--,Deletion_reverse,15383,6,0.0008114687584527996,0.0008108108108108108,0.020182147921420403,0,0.0,0.0007501875468867217,0.0
--_13400_14809,13400,14809,--,Deletion_reverse,13976,0,0.0,0.0,0.0,1,0.0001260239445494644,0.0,0.005324777055578265
--_13402_13263,13402,13263,--,Insertion_reverse,15524,0,0.0,0.0,0.0,2,0.00025081514923501377,0.0,0.01064955411115653
--_13403_13504,13403,13504,--,Deletion_reverse,15284,0,0.0,0.0,0.0,1,0.0001266624445851805,0.0,0.005324777055578265
--_13404_13289,13404,13289,--,Insertion_reverse,15500,0,0.0,0.0,0.0,1,0.00012863390789812196,0.0,0.005324777055578265
--_13408_13410,13408,13410,--,Deletion_reverse,15383,2,0.00027089259108763376,0.00027089259108763376,0.006727382640473468,0,0.0,0.00025406504065040653,0.0
--_13408_13509,13408,13509,--,Deletion_reverse,15284,0,0.0,0.0,0.0,1,0.000125344697919278,0.0,0.005324777055578265
--_13409_13412,13409,13412,--,Deletion_reverse,15382,3,0.0004060638873849486,0.0004057343792263998,0.010091073960710201,0,0.0,0.0003756574004507889,0.0
--_13409_621,13409,621,--,Insertion_reverse,28173,0,0.0,0.0,0.0,1,0.00012515644555694618,0.0,0.005324777055578265
--_13410_13430,13410,13430,--,Deletion_reverse,15365,1,0.00013544629554381688,0.0001419244961680386,0.003363691320236734,0,0.0,0.00012517211165352359,0.0
--_13411_13296,13411,13296,--,Insertion_reverse,15500,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.005324777055578265
--_13412_12901,13412,12901,--,Insertion_reverse,15896,0,0.0,0.0,0.0,1,0.00012521913348359628,0.0,0.005324777055578265
--_13412_13416,13412,13416,--,Deletion_reverse,15381,1,0.0001352447930754666,0.0001575299306868305,0.003363691320236734,0,0.0,0.00013070186903672723,0.0
--_13420_13423,13420,13423,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.00012509382036527395,0.0,0.005324777055578265
--_13422_13424,13422,13424,--,Deletion_reverse,15383,1,0.00013509862199405565,0.00014251104460595695,0.003363691320236734,0,0.0,0.00012629451881788332,0.0
--_13422_13425,13422,13425,--,Deletion_reverse,15382,1,0.00013509862199405565,0.00014587892049598833,0.003363691320236734,0,0.0,0.00013066771200836272,0.0
--_13425_13428,13425,13428,--,Deletion_reverse,15382,1,0.00014587892049598833,0.00013513513513513514,0.003363691320236734,0,0.0,0.00012517211165352359,0.0
--_13428_13430,13428,13430,--,Deletion_reverse,15383,1,0.00013513513513513514,0.0001419244961680386,0.003363691320236734,0,0.0,0.00012517211165352359,0.0
--_13433_13435,13433,13435,--,Deletion_reverse,15383,1,0.0001342642320085929,0.0001349892008639309,0.003363691320236734,0,0.0,0.00012509382036527395,0.0
--_13443_13445,13443,13445,--,Deletion_reverse,15383,1,0.0001332800213248034,0.0001335826876836762,0.003363691320236734,0,0.0,0.0001266784899923993,0.0
--_13446_13448,13446,13448,--,Deletion_reverse,15383,1,0.00013345789403443215,0.0001343183344526528,0.003363691320236734,0,0.0,0.00012632642748863063,0.0
--_13449_15154,13449,15154,--,Deletion_reverse,13680,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
--_13450_126,13450,126,--,Insertion_reverse,28709,0,0.0,0.0,0.0,1,0.00012545477355413375,0.0,0.005324777055578265
--_13455_13457,13455,13457,--,Deletion_reverse,15383,1,0.0001341381623071764,0.00013433637829124128,0.003363691320236734,0,0.0,0.0001260716086737267,0.0
--_13466_13469,13466,13469,--,Deletion_reverse,15382,1,0.00013448090371167293,0.00013345789403443215,0.003363691320236734,0,0.0,0.00012825445684237527,0.0
--_13467_13469,13467,13469,--,Deletion_reverse,15383,4,0.0005357621216180017,0.0005338315761377286,0.013454765280946936,0,0.0,0.0005130178273695011,0.0
--_13469_13327,13469,13327,--,Insertion_reverse,15527,0,0.0,0.0,0.0,1,0.00012825445684237527,0.0,0.005324777055578265
--_13471_14944,13471,14944,--,Deletion_reverse,13912,0,0.0,0.0,0.0,1,0.00012645422357106728,0.0,0.005324777055578265
--_13476_13478,13476,13478,--,Deletion_reverse,15383,1,0.0001362954886193267,0.00013478905512872354,0.003363691320236734,0,0.0,0.00012884937508053087,0.0
--_13477_13479,13477,13479,--,Deletion_reverse,15383,1,0.0001349892008639309,0.00013419216317767042,0.003363691320236734,0,0.0,0.00012735608762098828,0.0
--_13481_13483,13481,13483,--,Deletion_reverse,15383,2,0.00026899798251513114,0.0002744990392533626,0.006727382640473468,0,0.0,0.00026371308016877635,0.0
--_13483_13483,13483,13483,--,Insertion_reverse,15385,1,0.0001372495196266813,0.0001372495196266813,0.003363691320236734,0,0.0,0.00013185654008438817,0.0
--_13490_13492,13490,13492,--,Deletion_reverse,15383,5,0.0006687174000267487,0.0006681812107443538,0.016818456601183668,0,0.0,0.00062625250501002,0.0
--_13495_13497,13495,13497,--,Deletion_reverse,15383,3,0.00040064102564102563,0.0004046398705152414,0.010091073960710201,0,0.0,0.0003771213073538655,0.0
--_13496_12905,13496,12905,--,Insertion_reverse,15976,0,0.0,0.0,0.0,1,0.00012554927809165097,0.0,0.005324777055578265
--_13500_13336,13500,13336,--,Insertion_reverse,15549,2,0.0002672010688042752,0.0002704895861509332,0.006727382640473468,2,0.00025220680958385876,0.0002534533012292485,0.01064955411115653
--_13501_15083,13501,15083,--,Deletion_reverse,13803,0,0.0,0.0,0.0,6,0.0007564296520423601,0.0,0.031948662333469595
--_13506_13339,13506,13339,--,Insertion_reverse,15552,0,0.0,0.0,0.0,1,0.0001265022137887413,0.0,0.005324777055578265
--_13507_14972,13507,14972,--,Deletion_reverse,13920,0,0.0,0.0,0.0,3,0.0003790750568612585,0.0,0.015974331166734797
--_13508_14747,13508,14747,--,Deletion_reverse,14146,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
--_13510_13343,13510,13343,--,Insertion_reverse,15552,1,0.00013753266400770182,0.00013539128080151638,0.003363691320236734,0,0.0,0.00012569130216189038,0.0
--_13513_13847,13513,13847,--,Deletion_reverse,15051,0,0.0,0.0,0.0,1,0.000125203455615375,0.0,0.005324777055578265
--_13515_14873,13515,14873,--,Deletion_reverse,14027,0,0.0,0.0,0.0,1,0.0001301913813305559,0.0,0.005324777055578265
--_13516_13225,13516,13225,--,Insertion_reverse,15676,1,0.0001591596371160274,0.00013544629554381688,0.003363691320236734,1,0.00012545477355413375,0.00012846865364850977,0.005324777055578265
--_13517_14875,13517,14875,--,Deletion_reverse,14027,8,0.0014283163720764148,0.0010282776349614395,0.026909530561893873,8,0.0010508340995665309,0.0010001250156269534,0.04259821644462612
--_13518_13246,13518,13246,--,Insertion_reverse,15657,0,0.0,0.0,0.0,2,0.0002502815667626079,0.0,0.01064955411115653
--_13519_14755,13519,14755,--,Deletion_reverse,14149,1,0.00018050541516245486,0.00012948336138806163,0.003363691320236734,1,0.000125,0.0001320829480914014,0.005324777055578265
--_13527_8412,13527,8412,--,Insertion_reverse,20500,0,0.0,0.0,0.0,1,0.0001257071024512885,0.0,0.005324777055578265
--_13528_13531,13528,13531,--,Deletion_reverse,15382,1,0.00025608194622279127,0.00013317352510320947,0.003363691320236734,0,0.0,0.000125,0.0
--_13531_13679,13531,13679,--,Deletion_reverse,15237,0,0.0,0.0,0.0,26,0.00325,0.0,0.1384442034450349
--_13532_13680,13532,13680,--,Deletion_reverse,15237,0,0.0,0.0,0.0,7,0.0008790656787642849,0.0,0.03727343938904786
--_13537_13685,13537,13685,--,Deletion_reverse,15237,0,0.0,0.0,0.0,1,0.00012813941568426448,0.0,0.005324777055578265
--_13542_14635,13542,14635,--,Deletion_reverse,14292,0,0.0,0.0,0.0,1,0.0001250625312656328,0.0,0.005324777055578265
--_13549_13686,13549,13686,--,Deletion_reverse,15248,0,0.0,0.0,0.0,4,0.0005054334091483447,0.0,0.02129910822231306
--_13557_7772,13557,7772,--,Insertion_reverse,21170,0,0.0,0.0,0.0,2,0.0002553626149131767,0.0,0.01064955411115653
--_1355_1357,1355,1357,--,Deletion_reverse,15383,1,0.00012703252032520327,0.000128915817970865,0.003363691320236734,0,0.0,0.00012509382036527395,0.0
--_13560_13562,13560,13562,--,Deletion_reverse,15383,1,0.00013886960144424384,0.0001422070534698521,0.003363691320236734,0,0.0,0.00012554927809165097,0.0
--_13562_13565,13562,13565,--,Deletion_reverse,15382,1,0.0001422070534698521,0.00013579576317218902,0.003363691320236734,0,0.0,0.00012605571662674902,0.0
--_13563_15064,13563,15064,--,Deletion_reverse,13884,0,0.0,0.0,0.0,12,0.0015527950310559005,0.0,0.06389732466693919
--_13564_13566,13564,13566,--,Deletion_reverse,15383,2,0.0002679528403001072,0.000271333604666938,0.006727382640473468,0,0.0,0.0002545500827287769,0.0
--_13564_3425,13564,3425,--,Insertion_reverse,25524,0,0.0,0.0,0.0,1,0.0001266624445851805,0.0,0.005324777055578265
--_13565_13567,13565,13567,--,Deletion_reverse,15383,1,0.00013579576317218902,0.00013412017167381974,0.003363691320236734,0,0.0,0.00012514078338130396,0.0
--_13565_15066,13565,15066,--,Deletion_reverse,13884,0,0.0,0.0,0.0,11,0.0013866128828942392,0.0,0.058572547611360916
--_13568_13605,13568,13605,--,Deletion_reverse,15348,1,0.0001342822613132805,0.00013370771493515177,0.003363691320236734,1,0.00012643823492224047,0.00012523481527864746,0.005324777055578265
--_13572_13574,13572,13574,--,Deletion_reverse,15383,16,0.0022675736961451248,0.0021304926764314247,0.053819061123787745,0,0.0,0.002002002002002002,0.0
--_13572_13575,13572,13575,--,Deletion_reverse,15382,1,0.0001417233560090703,0.0001330671989354624,0.003363691320236734,0,0.0,0.00013197835554968986,0.0
--_13574_14672,13574,14672,--,Deletion_reverse,14287,0,0.0,0.0,0.0,1,0.00012512512512512512,0.0,0.005324777055578265
--_13576_13353,13576,13353,--,Insertion_reverse,15608,0,0.0,0.0,0.0,1,0.00012691965985531158,0.0,0.005324777055578265
--_13577_14005,13577,14005,--,Deletion_reverse,14957,0,0.0,0.0,0.0,1,0.00012575452716297788,0.0,0.005324777055578265
--_13578_13363,13578,13363,--,Insertion_reverse,15600,0,0.0,0.0,0.0,1,0.0001304631441617743,0.0,0.005324777055578265
--_13578_13581,13578,13581,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.0001304631441617743,0.0,0.005324777055578265
--_13580_13583,13580,13583,--,Deletion_reverse,15382,3,0.00039973351099267156,0.0004048036702199433,0.010091073960710201,0,0.0,0.00038427052645062125,0.0
--_13581_14009,13581,14009,--,Deletion_reverse,14957,1,0.0001414827391058291,0.00013024225058609013,0.003363691320236734,0,0.0,0.00012863390789812196,0.0
--_13582_13585,13582,13585,--,Deletion_reverse,15382,2,0.0002662052442433116,0.0002687449610319806,0.006727382640473468,0,0.0,0.0002584313218762114,0.0
--_13585_13587,13585,13587,--,Deletion_reverse,15383,1,0.0001343724805159903,0.00013448090371167293,0.003363691320236734,0,0.0,0.00012763241863433312,0.0
--_13586_13663,13586,13663,--,Deletion_reverse,15308,1,0.00013317352510320947,0.00013317352510320947,0.003363691320236734,1,0.0001250625312656328,0.00012578616352201257,0.005324777055578265
--_13595_13379,13595,13379,--,Insertion_reverse,15601,0,0.0,0.0,0.0,2,0.00025,0.0,0.01064955411115653
--_13597_13599,13597,13599,--,Deletion_reverse,15383,1,0.00013484358144552318,0.0001330671989354624,0.003363691320236734,0,0.0,0.00012501562695336918,0.0
--_13600_13602,13600,13602,--,Deletion_reverse,15383,1,0.0001335826876836762,0.0001340662287169862,0.003363691320236734,0,0.0,0.00012603982858583313,0.0
--_13602_13604,13602,13604,--,Deletion_reverse,15383,1,0.0001340662287169862,0.00013308490817141337,0.003363691320236734,0,0.0,0.000125,0.0
--_13603_12698,13603,12698,--,Insertion_reverse,16290,2,0.00026755852842809364,0.0002727396699849993,0.006727382640473468,2,0.00025081514923501377,0.0002535175560907593,0.01064955411115653
--_13603_13603,13603,13603,--,Insertion_reverse,15385,1,0.00013377926421404682,0.00013377926421404682,0.003363691320236734,0,0.0,0.00012540757461750688,0.0
--_13603_14759,13603,14759,--,Deletion_reverse,14229,0,0.0,0.0,0.0,1,0.00012540757461750688,0.0,0.005324777055578265
--_13608_13611,13608,13611,--,Deletion_reverse,15382,8,0.001072961373390558,0.0010656720394298656,0.026909530561893873,0,0.0,0.0010001250156269534,0.0
--_13609_13611,13609,13611,--,Deletion_reverse,15383,14,0.0018731602890018732,0.0018649260690022644,0.047091678483314275,0,0.0,0.0017502187773471684,0.0
--_13619_13621,13619,13621,--,Deletion_reverse,15383,1,0.00013462574044157243,0.0001348799568384138,0.003363691320236734,0,0.0,0.00012812299807815503,0.0
--_13621_13623,13621,13623,--,Deletion_reverse,15383,2,0.0002697599136768276,0.00026595744680851064,0.006727382640473468,0,0.0,0.00025003125390673836,0.0
--_13622_14872,13622,14872,--,Deletion_reverse,14135,0,0.0,0.0,0.0,1,0.00012766500702157538,0.0,0.005324777055578265
--_13628_13631,13628,13631,--,Deletion_reverse,15382,1,0.00013294336612603032,0.00013368983957219252,0.003363691320236734,0,0.0,0.0001271940981938438,0.0
--_13629_13631,13629,13631,--,Deletion_reverse,15383,1,0.00013319126265316994,0.00013368983957219252,0.003363691320236734,0,0.0,0.0001271940981938438,0.0
--_13629_14742,13629,14742,--,Deletion_reverse,14272,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.005324777055578265
--_1362_878,1362,878,--,Insertion_reverse,15869,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
--_13633_13776,13633,13776,--,Deletion_reverse,15242,0,0.0,0.0,0.0,1,0.00012577034335303736,0.0,0.005324777055578265
--_13633_14324,13633,14324,--,Deletion_reverse,14694,0,0.0,0.0,0.0,1,0.00012577034335303736,0.0,0.005324777055578265
--_13636_13192,13636,13192,--,Insertion_reverse,15829,0,0.0,0.0,0.0,1,0.00013401232913428035,0.0,0.005324777055578265
--_13639_13647,13639,13647,--,Deletion_reverse,15377,1,0.0001342822613132805,0.00013283740701381508,0.003363691320236734,0,0.0,0.000125,0.0
--_13641_13644,13641,13644,--,Deletion_reverse,15382,4,0.0005403214912873159,0.000531632110579479,0.013454765280946936,0,0.0,0.0005076786394212463,0.0
--_13641_13645,13641,13645,--,Deletion_reverse,15381,2,0.00027016074564365796,0.00026574541589157585,0.006727382640473468,0,0.0,0.00025021894157387716,0.0
--_13642_13430,13642,13430,--,Insertion_reverse,15597,0,0.0,0.0,0.0,1,0.00012542330364981815,0.0,0.005324777055578265
--_13642_14704,13642,14704,--,Deletion_reverse,14323,0,0.0,0.0,0.0,2,0.0002508466072996363,0.0,0.01064955411115653
--_13648_13651,13648,13651,--,Deletion_reverse,15382,1,0.0001331026221216558,0.00013304949441192123,0.003363691320236734,0,0.0,0.00012554927809165097,0.0
--_13650_14030,13650,14030,--,Deletion_reverse,15005,0,0.0,0.0,0.0,1,0.00012503125781445363,0.0,0.005324777055578265
--_13652_13655,13652,13655,--,Deletion_reverse,15382,1,0.00013297872340425532,0.00013308490817141337,0.003363691320236734,0,0.0,0.00012507817385866166,0.0
--_13652_14032,13652,14032,--,Deletion_reverse,15005,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
--_13653_13655,13653,13655,--,Deletion_reverse,15383,6,0.0007981907675934549,0.0007985094490284802,0.020182147921420403,0,0.0,0.00075046904315197,0.0
--_13655_3655,13655,3655,--,Insertion_reverse,25385,0,0.0,0.0,0.0,1,0.00012507817385866166,0.0,0.005324777055578265
--_13657_13660,13657,13660,--,Deletion_reverse,15382,1,0.00013294336612603032,0.00013312034078807243,0.003363691320236734,0,0.0,0.0001250625312656328,0.0
--_13658_13660,13658,13660,--,Deletion_reverse,15383,3,0.0003992015968063872,0.00039936102236421724,0.010091073960710201,0,0.0,0.00037518759379689845,0.0
--_13667_12937,13667,12937,--,Insertion_reverse,16115,0,0.0,0.0,0.0,2,0.00025513458349279245,0.0,0.01064955411115653
--_13668_13670,13668,13670,--,Deletion_reverse,15383,9,0.0013026487190620929,0.0011960132890365448,0.030273221882130604,0,0.0,0.001141842172037554,0.0
--_13668_13671,13668,13671,--,Deletion_reverse,15382,1,0.00014473874656245476,0.00013287270794578793,0.003363691320236734,0,0.0,0.00012504689258471927,0.0
--_13675_13462,13675,13462,--,Insertion_reverse,15598,0,0.0,0.0,0.0,10,0.001314233144959916,0.0,0.053247770555782656
--_13679_13682,13679,13682,--,Deletion_reverse,15382,1,0.00013292569453675395,0.00013315579227696404,0.003363691320236734,0,0.0,0.00012693577050012695,0.0
--_13680_13683,13680,13683,--,Deletion_reverse,15382,1,0.00013294336612603032,0.000133422281521014,0.003363691320236734,0,0.0,0.00012858428700012858,0.0
--_13682_12173,13682,12173,--,Insertion_reverse,16894,0,0.0,0.0,0.0,1,0.00012693577050012695,0.0,0.005324777055578265
--_13684_4168,13684,4168,--,Insertion_reverse,24901,0,0.0,0.0,0.0,2,0.00026455026455026457,0.0,0.01064955411115653
--_13686_13473,13686,13473,--,Insertion_reverse,15598,0,0.0,0.0,0.0,1,0.000125,0.0,0.005324777055578265
--_13688_13691,13688,13691,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.00012804097311139564,0.0,0.005324777055578265
--_13688_4172,13688,4172,--,Insertion_reverse,24901,2,0.0002658160552897395,0.00026518164942985947,0.006727382640473468,0,0.0,0.00025533001404315077,0.0
--_13690_12181,13690,12181,--,Insertion_reverse,16894,1,0.00013290802764486976,0.00013708019191226866,0.003363691320236734,0,0.0,0.00013303179459890914,0.0
--_13691_4175,13691,4175,--,Insertion_reverse,24901,0,0.0,0.0,0.0,2,0.0002524933720489837,0.0,0.01064955411115653
--_13693_13695,13693,13695,--,Deletion_reverse,15383,1,0.00013296104241457252,0.0001419244961680386,0.003363691320236734,0,0.0,0.0001310615989515072,0.0
--_13696_13431,13696,13431,--,Insertion_reverse,15650,0,0.0,0.0,0.0,66,0.00825,0.0,0.35143528566816556
--_13697_11641,13697,11641,--,Insertion_reverse,17441,0,0.0,0.0,0.0,1,0.00012507817385866166,0.0,0.005324777055578265
--_13698_13700,13698,13700,--,Deletion_reverse,15383,17,0.002277904328018223,0.002265760362521658,0.05718275244402448,0,0.0,0.002125265658207276,0.0
--_13698_13701,13698,13701,--,Deletion_reverse,15382,0,0.0,0.0,0.0,1,0.00012528188423953897,0.0,0.005324777055578265
--_13698_13946,13698,13946,--,Deletion_reverse,15137,0,0.0,0.0,0.0,1,0.00012528188423953897,0.0,0.005324777055578265
--_13699_13392,13699,13392,--,Insertion_reverse,15692,0,0.0,0.0,0.0,2,0.0002501563477173233,0.0,0.01064955411115653
--_13699_13699,13699,13699,--,Insertion_reverse,15385,1,0.0001350438892640108,0.0001350438892640108,0.003363691320236734,0,0.0,0.00012507817385866166,0.0
--_136_1,136,1,--,Insertion_reverse,15520,0,0.0,0.0,0.0,1,0.00012496875781054737,0.0,0.005324777055578265
--_13700_13703,13700,13703,--,Deletion_reverse,15382,1,0.0001332800213248034,0.00013370771493515177,0.003363691320236734,0,0.0,0.00012616704516780217,0.0
--_13703_12750,13703,12750,--,Insertion_reverse,16338,0,0.0,0.0,0.0,1,0.00012616704516780217,0.0,0.005324777055578265
--_13706_13708,13706,13708,--,Deletion_reverse,15383,3,0.00040048057669203043,0.0004003736821032964,0.010091073960710201,0,0.0,0.0003832396525293817,0.0
--_13706_13709,13706,13709,--,Deletion_reverse,15382,18,0.0024028834601521826,0.0023964851551058447,0.06054644376426121,0,0.0,0.002258469259723965,0.0
--_13707_12533,13707,12533,--,Insertion_reverse,16559,0,0.0,0.0,0.0,1,0.0001271617497456765,0.0,0.005324777055578265
--_13708_13711,13708,13711,--,Deletion_reverse,15382,1,0.00013345789403443215,0.00013623978201634878,0.003363691320236734,0,0.0,0.00012523481527864746,0.0
--_13708_13778,13708,13778,--,Deletion_reverse,15315,1,0.00013345789403443215,0.00013246787653993907,0.003363691320236734,1,0.00012774655084312725,0.00013618412093149938,0.005324777055578265
--_13709_13711,13709,13711,--,Deletion_reverse,15383,17,0.002263347090933298,0.002316076294277929,0.05718275244402448,0,0.0,0.002128991859737007,0.0
--_13710_12934,13710,12934,--,Insertion_reverse,16161,0,0.0,0.0,0.0,1,0.00012698412698412698,0.0,0.005324777055578265
--_13712_13715,13712,13715,--,Deletion_reverse,15382,1,0.00013324450366422385,0.00013297872340425532,0.003363691320236734,0,0.0,0.0001261193088661874,0.0
--_13713_13343,13713,13343,--,Insertion_reverse,15755,1,0.00013273161667109106,0.00013539128080151638,0.003363691320236734,1,0.000125,0.00012569130216189038,0.005324777055578265
--_13715_13717,13715,13717,--,Deletion_reverse,15383,19,0.0025265957446808512,0.0025935025935025936,0.06391013508449794,0,0.0,0.0023878346110343092,0.0
--_13717_13431,13717,13431,--,Insertion_reverse,15671,0,0.0,0.0,0.0,2,0.00025135101168782207,0.0,0.01064955411115653
--_13719_13721,13719,13721,--,Deletion_reverse,15383,6,0.0008045052292839903,0.0008062348830959419,0.020182147921420403,0,0.0,0.0007706139224248652,0.0
--_13720_13433,13720,13433,--,Insertion_reverse,15672,0,0.0,0.0,0.0,4,0.0005014416447285947,0.0,0.02129910822231306
--_13720_13723,13720,13723,--,Deletion_reverse,15382,1,0.00013345789403443215,0.00013753266400770182,0.003363691320236734,0,0.0,0.00012742099898063202,0.0
--_13721_13725,13721,13725,--,Deletion_reverse,15381,1,0.0001343724805159903,0.00013274923669188903,0.003363691320236734,0,0.0,0.000125,0.0
--_13722_13435,13722,13435,--,Insertion_reverse,15672,0,0.0,0.0,0.0,1,0.00012501562695336918,0.0,0.005324777055578265
--_13722_1781,13722,1781,--,Insertion_reverse,27326,0,0.0,0.0,0.0,3,0.00037504688086010754,0.0,0.015974331166734797
--_13724_12480,13724,12480,--,Insertion_reverse,16629,0,0.0,0.0,0.0,2,0.00025056376847907793,0.0,0.01064955411115653
--_13724_12541,13724,12541,--,Insertion_reverse,16568,1,0.0001332090049287332,0.0001369487811558477,0.003363691320236734,1,0.00012528188423953897,0.0001261193088661874,0.005324777055578265
--_13726_13439,13726,13439,--,Insertion_reverse,15672,2,0.00027207182696231805,0.0002666666666666667,0.006727382640473468,7,0.0008841732979664014,0.00025306845501708213,0.03727343938904786
--_13726_13728,13726,13728,--,Deletion_reverse,15383,1,0.00013603591348115902,0.00013664935774801857,0.003363691320236734,0,0.0,0.00013078733978550875,0.0
--_13727_13440,13727,13440,--,Insertion_reverse,15672,1,0.00014349261013057828,0.0001333155579256099,0.003363691320236734,2,0.00025313251487153526,0.00012776287210936502,0.01064955411115653
--_13729_13731,13729,13731,--,Deletion_reverse,15383,1,0.00013623978201634878,0.000135685210312076,0.003363691320236734,0,0.0,0.0001290822253775655,0.0
--_13733_13442,13733,13442,--,Insertion_reverse,15676,0,0.0,0.0,0.0,1,0.0001250625312656328,0.0,0.005324777055578265
--_13734_13736,13734,13736,--,Deletion_reverse,15383,1,0.00013605442176870748,0.0001595150741745095,0.003363691320236734,0,0.0,0.0001350438892640108,0.0
--_13735_13442,13735,13442,--,Insertion_reverse,15678,0,0.0,0.0,0.0,1,0.00012504689258471927,0.0,0.005324777055578265
--_13735_13447,13735,13447,--,Insertion_reverse,15673,0,0.0,0.0,0.0,2,0.00025009378516943853,0.0,0.01064955411115653
--_13735_13738,13735,13738,--,Deletion_reverse,15382,16,0.002127659574468085,0.0021630390698932,0.053819061123787745,1,0.00012504689258471927,0.0020022525341008633,0.005324777055578265
--_13736_12252,13736,12252,--,Insertion_reverse,16869,0,0.0,0.0,0.0,1,0.0001350438892640108,0.0,0.005324777055578265
--_13736_13736,13736,13736,--,Insertion_reverse,15385,1,0.0001595150741745095,0.0001595150741745095,0.003363691320236734,0,0.0,0.0001350438892640108,0.0
--_13736_15101,13736,15101,--,Deletion_reverse,14020,0,0.0,0.0,0.0,1,0.0001350438892640108,0.0,0.005324777055578265
--_13737_13444,13737,13444,--,Insertion_reverse,15678,0,0.0,0.0,0.0,3,0.00037518759379689845,0.0,0.015974331166734797
